tract_split,Year,City,LACity,Community_Name,SPA,SD,CD,ca_ssd,ca_sad,us_cd,DemogSurvCt,SheltHmisCt,DemogSurveyAny,ShelterCountAny,StreetCountAny,totStreetSingAdult,totStreetFamHH,totStreetFamMem,totSafeParkSingAdult,totSafeParkFamHH,totSafeParkFamMem,totCars,totVans,totCampers,totTents,totMSS,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totMSSPeople,FamCarHH,FamVanHH,FamCamperHH,FamTentHH,FamMSSHH,FamCarPeople,FamVanPeople,FamCamperPeople,FamTentPeople,FamMSSPeople,IndCarPeople,IndVanPeople,IndCamperPeople,IndTentPeople,IndMSSPeople,totESAdultSingAdult,totESAdultFamHH,totESAdultFamMem,totESYouthSingYouth,totESYouthFamHH,totESYouthFamMem,totESYouthUnaccYouth,totTHAdultSingAdult,totTHAdultFamHH,totTHAdultFamMem,totTHYouthSingYouth,totTHYouthFamHH,totTHYouthFamMem,totTHYouthUnaccYouth,totSHAdultSingAdult,totSHAdultFamHH,totSHAdultFamMem,totSHYouthSingYouth,totSHYouthFamHH,totSHYouthFamMem,totSHYouthUnaccYouth,totUnsheltPeople,totESPeople,totTHPeople,totSHPeople,totSheltPeople,totPeople
212501,2022,Los Angeles,1,Koreatown,4,2,10,24,53,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212502a,2022,Los Angeles,1,Koreatown,4,2,10,24,53,34,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3.213,0,0,0,0,0.008,0,0,0,0,0.023,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.213,0,0,0,0,6.213
212502b,2022,Los Angeles,1,Koreatown,4,2,10,24,53,34,4,0,1,0,1,11,0,0,0,0,0,0,0,2,0,9,0,0,3.719,0,14.458,0,0,0.038,0,0.034,0,0,0.155,0,0.102,0,0,3.564,0,14.356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.177,0,0,0,0,29.177
212610a,2022,Los Angeles,1,Koreatown,4,2,4,24,53,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212610b,2022,Los Angeles,1,Koreatown,4,2,10,24,53,34,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.86,0,0,0,0,0.019,0,0,0,0,0.077,0,0,0,0,1.782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86,0,0,0,0,1.86
212620a,2022,Los Angeles,1,Koreatown,4,2,4,24,53,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212620b,2022,Los Angeles,1,Koreatown,4,2,4,24,53,34,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1.592,1.492,1.86,0,0,0.047,0.018,0.019,0,0,0.152,0.057,0.077,0,0,1.44,1.435,1.782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.944,0,0,0,0,5.944
212701a,2022,Los Angeles,1,Koreatown,4,2,4,24,53,34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.86,0,0,0,0,0.019,0,0,0,0,0.077,0,0,0,0,1.782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86,0,0,0,0,1.86
212701b,2022,Los Angeles,1,Arlington Heights,4,2,10,24,53,34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.86,0,0,0,0,0.019,0,0,0,0,0.077,0,0,0,0,1.782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86,0,0,0,0,1.86
212702a,2022,Los Angeles,1,Mid-Wilshire,4,2,4,24,50,37,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1.86,1.381,0,0,0,0.019,0.002,0,0,0,0.077,0.007,0,0,0,1.782,1.374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24,0,0,0,0,4.24
212702b,2022,Los Angeles,1,Mid-Wilshire,4,2,10,24,50,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212800,2022,Los Angeles,1,Mid-Wilshire,4,2,10,30,54,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.606,0,0,0,0,0.004,0,0,0,0,0.011,0,0,0,0,1.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.606,0,0,0,0,1.606
212900a,2022,Los Angeles,1,Arlington Heights,4,2,10,30,54,37,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.86,0,0,0,0,0.019,0,0,0,0,0.077,0,0,0,0,1.782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86,0,0,0,0,1.86
212900b,2022,Los Angeles,1,Arlington Heights,4,2,10,30,54,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213100a,2022,Los Angeles,1,Harvard Heights,4,2,10,24,53,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213100b,2022,Los Angeles,1,Koreatown,4,2,4,24,53,34,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,11,0,0,3.719,4.142,17.671,0,0,0.038,0.006,0.042,0,0,0.155,0.02,0.125,0,0,3.564,4.122,17.546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.532,0,0,0,0,25.532
213201a,2022,Los Angeles,1,Harvard Heights,4,2,10,24,53,34,3,0,1,0,1,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4.819,0,0,0,0,0.011,0,0,0,0,0.034,0,0,0,0,4.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.819,0,0,0,0,11.819
213201b,2022,Los Angeles,1,Harvard Heights,4,2,10,24,53,34,2,0,1,0,1,1,0,0,0,0,0,0,1,2,2,3,0,1.492,3.719,2.761,4.819,0,0.018,0.038,0.004,0.011,0,0.057,0.155,0.013,0.034,0,1.435,3.564,2.748,4.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.792,0,0,0,0,13.792
213202a,2022,Los Angeles,1,Harvard Heights,4,2,10,24,53,34,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
213202b,2022,Los Angeles,1,Harvard Heights,4,2,10,24,53,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213310a,2022,Los Angeles,1,Koreatown,4,2,10,24,53,34,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,5,0,4.477,1.86,0,8.032,0,0.055,0.019,0,0.019,0,0.171,0.077,0,0.057,0,4.306,1.782,0,7.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.369,0,0,0,0,15.369
213310b,2022,Los Angeles,1,Pico-Union,4,2,1,24,53,34,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
213320a,2022,Los Angeles,1,Koreatown,4,2,10,24,53,34,0,0,0,0,1,6,0,0,0,0,0,0,1,0,3,9,0,1.492,0,4.142,14.458,0,0.018,0,0.006,0.034,0,0.057,0,0.02,0.102,0,1.435,0,4.122,14.356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.092,0,0,0,0,26.092
213320b,2022,Los Angeles,1,Pico-Union,4,2,1,24,53,34,0,0,0,0,1,2,0,0,0,0,0,2,2,0,3,4,3.185,2.985,0,4.142,6.426,0.094,0.037,0,0.006,0.015,0.304,0.114,0,0.02,0.045,2.881,2.871,0,4.122,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.737,0,0,0,0,18.737
213401,2022,Los Angeles,1,Westlake,4,2,1,24,53,34,0,0,0,0,1,0,0,0,0,0,0,1,4,2,0,1,1.592,5.969,3.719,0,1.606,0.047,0.073,0.038,0,0.004,0.152,0.228,0.155,0,0.011,1.44,5.742,3.564,0,1.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.887,0,0,0,0,12.887
213402a,2022,Los Angeles,1,Pico-Union,4,2,1,24,53,34,0,0,0,0,1,19,0,0,0,0,0,7,2,0,2,2,11.146,2.985,0,2.761,3.213,0.328,0.037,0,0.004,0.008,1.063,0.114,0,0.013,0.023,10.083,2.871,0,2.748,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.105,0,0,0,0,39.105
213402b,2022,Los Angeles,1,Pico-Union,4,2,1,24,53,34,0,0,0,0,1,4,0,0,0,0,0,1,1,2,3,0,1.592,1.492,3.719,4.142,0,0.047,0.018,0.038,0.006,0,0.152,0.057,0.155,0.02,0,1.44,1.435,3.564,4.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.946,0,0,0,0,14.946
214000,2022,Los Angeles,1,Fairfax,4,3,5,26,50,33,0,0,0,0,1,5,0,0,0,0,0,1,1,3,3,2,1.592,1.492,5.579,4.142,3.213,0.047,0.018,0.057,0.006,0.008,0.152,0.057,0.232,0.02,0.023,1.44,1.435,5.346,4.122,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.018,0,0,0,0,21.018
214100,2022,Los Angeles,1,Hancock Park,4,3,5,26,50,33,1,0,1,0,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3.213,0,0,0,0,0.008,0,0,0,0,0.023,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.213,0,0,0,0,7.213
214400a,2022,Los Angeles,1,Fairfax,4,3,5,26,50,33,1,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
214400b,2022,Los Angeles,1,Fairfax,4,3,5,26,50,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214501a,2022,Los Angeles,1,Fairfax,4,3,4,26,50,33,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
214501b,2022,Unincorporated,1,Miracle Mile,4,3,4,26,50,33,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
214502a,2022,Los Angeles,1,Mid-Wilshire,4,3,4,26,50,33,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1.592,0,0,0,0,0.047,0,0,0,0,0.152,0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.592,0,0,0,0,1.592
214502b,2022,Los Angeles,1,Mid-Wilshire,4,3,4,26,50,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214503a,2022,Los Angeles,1,Mid-Wilshire,4,3,4,26,50,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214503b,2022,Los Angeles,1,Mid-Wilshire,4,3,4,26,50,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214600,2022,Los Angeles,1,Beverly Grove,4,3,5,26,50,33,0,0,0,0,1,11,0,0,0,0,0,0,1,1,7,1,0,1.492,1.86,9.665,1.606,0,0.018,0.019,0.013,0.004,0,0.057,0.077,0.046,0.011,0,1.435,1.782,9.619,1.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.623,0,0,0,0,25.623
214700,2022,Los Angeles,1,Beverly Grove,4,3,5,26,50,33,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.381,0,0,0,0,0.002,0,0,0,0,0.007,0,0,0,0,1.374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.381,0,0,0,0,2.381
214800,2022,Los Angeles,1,Beverly Grove,4,3,5,26,50,33,8,0,1,0,1,12,0,0,0,0,0,2,3,0,16,2,3.185,4.477,0,22.091,3.213,0.094,0.055,0,0.031,0.008,0.304,0.171,0,0.105,0.023,2.881,4.306,0,21.985,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.965,0,0,0,0,44.965
214901a,2022,Los Angeles,1,Beverly Grove,4,3,5,26,50,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214901b,2022,Los Angeles,1,Beverly Grove,4,3,5,26,50,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.381,1.606,0,0,0,0.002,0.004,0,0,0,0.007,0.011,0,0,0,1.374,1.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.987,0,0,0,0,2.987
214902a,2022,Los Angeles,1,Beverly Grove,4,3,5,26,50,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214902b,2022,Los Angeles,1,Beverly Grove,4,3,5,26,50,33,0,0,0,0,1,6,0,0,0,0,0,0,0,0,6,0,0,0,0,8.284,0,0,0,0,0.012,0,0,0,0,0.039,0,0,0,0,8.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.284,0,0,0,0,14.284
215101a,2022,Los Angeles,1,Mid-Wilshire,4,3,4,26,50,33,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.606,0,0,0,0,0.004,0,0,0,0,0.011,0,0,0,0,1.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.606,0,0,0,0,2.606
215101b,2022,Los Angeles,1,Mid-Wilshire,4,3,4,26,50,33,0,0,0,0,1,9,0,0,0,0,0,0,0,0,2,1,0,0,0,2.761,1.606,0,0,0,0.004,0.004,0,0,0,0.013,0.011,0,0,0,2.748,1.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.368,0,0,0,0,13.368
215102a,2022,Los Angeles,1,Mid-Wilshire,4,3,4,26,50,33,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8.032,0,0,0,0,0.019,0,0,0,0,0.057,0,0,0,0,7.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.032,0,0,0,0,17.032
215102b,2022,Los Angeles,1,Mid-Wilshire,4,3,4,26,50,33,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3.213,0,0,0,0,0.008,0,0,0,0,0.023,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.213,0,0,0,0,6.213
216100a,2022,Los Angeles,1,Mid-Wilshire,4,2,4,26,50,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216100b,2022,Los Angeles,1,Mid-Wilshire,4,2,4,26,50,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216100c,2022,Los Angeles,1,Mid-Wilshire,4,2,10,26,50,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216200a,2022,Los Angeles,1,Mid-Wilshire,4,2,4,26,50,37,0,0,0,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1.86,0,0,0,0,0.019,0,0,0,0,0.077,0,0,0,0,1.782,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86,17,0,0,17,21.86
216200b,2022,Los Angeles,1,Mid-Wilshire,4,2,4,26,50,37,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
216200c,2022,Los Angeles,1,Mid-Wilshire,4,2,4,26,50,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216200d,2022,Los Angeles,1,Mid-Wilshire,4,2,10,26,50,37,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1.86,0,0,0,0,0.019,0,0,0,0,0.077,0,0,0,0,1.782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0,2.86
216300,2022,Los Angeles,1,Mid-Wilshire,4,2,5,26,50,37,7,0,1,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.606,0,0,0,0,0.004,0,0,0,0,0.011,0,0,0,0,1.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.606,0,0,0,0,7.606
216401a,2022,Los Angeles,1,South Robertson,5,3,5,26,50,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216401b,2022,Los Angeles,1,South Robertson,5,3,5,26,50,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216402a,2022,Los Angeles,1,South Robertson,5,3,5,26,50,37,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1.459,0,0,0,0,0.018,0,0,0,0,0.057,0,0,0,0,1.403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.459,0,0,0,0,2.459
216402b,2022,Los Angeles,1,South Robertson,5,3,5,26,50,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216700,2022,Los Angeles,1,Mid-City,4,2,10,30,54,37,0,0,0,0,1,4,0,0,0,0,0,0,0,0,4,4,0,0,0,5.523,6.426,0,0,0,0.008,0.015,0,0,0,0.026,0.045,0,0,0,5.496,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.948,0,0,0,0,15.948
216800,2022,Los Angeles,1,Carthay,4,2,5,26,50,37,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1.381,0,0,0,0,0.002,0,0,0,0,0.007,0,0,0,0,1.374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.381,0,0,0,0,3.381
216900,2022,Los Angeles,1,Mid-City,4,2,10,30,54,37,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.86,0,0,0,0,0.019,0,0,0,0,0.077,0,0,0,0,1.782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86,0,0,0,0,1.86
217001a,2022,Los Angeles,1,South Robertson,5,2,5,30,50,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.571,0,0,0,0,0.004,0,0,0,0,0.011,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.571,0,0,0,0,1.571
217001b,2022,Los Angeles,1,South Robertson,5,2,5,30,50,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217002,2022,Los Angeles,1,South Robertson,5,2,5,30,54,37,0,49,0,1,1,9,0,0,0,0,0,0,0,2,1,0,0,0,3.462,1.418,0,0,0,0.038,0.002,0,0,0,0.155,0.007,0,0,0,3.307,1.412,0,8,11,31,0,0,0,0,7,0,0,0,0,0,0,14,0,0,0,0,0,0,13.88,39,7,14,60,73.88
217100a,2022,Los Angeles,1,Mid-Wilshire,4,2,10,30,54,37,0,0,0,0,1,4,0,0,0,0,0,0,0,2,4,0,0,0,3.719,5.523,0,0,0,0.038,0.008,0,0,0,0.155,0.026,0,0,0,3.564,5.496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.242,0,0,0,0,13.242
217100b,2022,Los Angeles,1,Mid-Wilshire,4,2,10,30,54,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217200a,2022,Los Angeles,1,Mid-Wilshire,4,2,10,30,54,37,3,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1.592,1.492,1.86,0,0,0.047,0.018,0.019,0,0,0.152,0.057,0.077,0,0,1.44,1.435,1.782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.944,0,0,0,0,4.944
217200b,2022,Los Angeles,1,Mid-City,4,2,10,30,54,37,4,0,1,0,1,10,0,0,0,0,0,1,5,8,11,0,1.592,7.462,14.876,15.187,0,0.047,0.092,0.152,0.021,0,0.152,0.285,0.62,0.072,0,1.44,7.177,14.257,15.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.117,0,0,0,0,49.117
217200c,2022,Los Angeles,1,Mid-Wilshire,4,2,10,30,54,37,9,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1.592,0,0,0,0,0.047,0,0,0,0,0.152,0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.592,0,0,0,0,1.592
218110a,2022,Los Angeles,1,Arlington Heights,4,2,10,30,54,37,0,0,0,0,1,7,0,0,0,0,0,0,0,3,0,1,0,0,5.579,0,1.606,0,0,0.057,0,0.004,0,0,0.232,0,0.011,0,0,5.346,0,1.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.185,0,0,0,0,14.185
218110b,2022,Los Angeles,1,Mid-City,4,2,10,30,54,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.606,0,0,0,0,0.004,0,0,0,0,0.011,0,0,0,0,1.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.606,0,0,0,0,1.606
218120a,2022,Los Angeles,1,Arlington Heights,4,2,10,30,54,37,1,0,1,0,1,0,0,0,0,0,0,1,5,2,0,0,1.592,7.462,3.719,0,0,0.047,0.092,0.038,0,0,0.152,0.285,0.155,0,0,1.44,7.177,3.564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.773,0,0,0,0,12.773
218120b,2022,Los Angeles,1,Arlington Heights,4,2,10,30,54,37,0,0,0,0,1,2,0,0,0,0,0,3,0,2,1,4,4.777,0,3.719,1.381,6.426,0.14,0,0.038,0.002,0.015,0.456,0,0.155,0.007,0.045,4.321,0,3.564,1.374,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.302,0,0,0,0,18.302
218210a,2022,Los Angeles,1,Mid-City,4,2,10,30,54,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5
