tract,Year,City,LACity,Community_Name,SPA,SD,CD,DemogSurvCt,YouthSurvCt,SheltHmisCt,ShelterCountAny,StreetCountAny,totStreetSingAdult,totStreetFamHH,totStreetFamMem,totCars,totVans,totCampers,totTents,totMakeshift,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totMakeshiftPeople,FamCarHH,FamVanHH,FamCamperHH,FamTentHH,FamMakeshiftHH,FamCarPeople,FamVanPeople,FamCamperPeople,FamTentPeople,FamMakeshiftPeople,IndCarPeople,IndVanPeople,IndCamperPeople,IndTentPeople,IndMakeshiftPeople,totESAdultSingAdult,totESAdultFamHH,totESAdultFamMem,totESYouthSingYouth,totESYouthFamHH,totESYouthFamMem,totESYouthUnaccYouth,totTHAdultSingAdult,totTHAdultFamHH,totTHAdultFamMem,totTHYouthSingYouth,totTHYouthFamHH,totTHYouthFamMem,totTHYouthUnaccYouth,totSHAdultSingAdult,totSHAdultFamHH,totSHAdultFamMem,totSHYouthSingYouth,totSHYouthFamHH,totSHYouthFamMem,totSHYouthUnaccYouth,totUnsheltPeople,totESPeople,totTHPeople,totSHPeople,totSheltPeople,totPeople
533104,2019,Huntington Park,2,Huntington Park,7,1,0,9,0,0,0,1,20,0,0,3,0,0,0,0,4.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.013,0,0,0,0,24.013
533105,2019,Huntington Park,2,Huntington Park,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533106,2019,Huntington Park,2,Huntington Park,7,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1.86,0,0,0,0,0.021,0,0,0,0,0.068,0,0,0,0,1.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86,0,0,0,0,3.86
533107,2019,Huntington Park,2,Huntington Park,7,1,0,0,0,0,0,1,6,0,0,0,0,0,0,3,0,0,0,0,5.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.104,0,0,0,0,11.104
533201,2019,Huntington Park,2,Huntington Park,7,1,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1.86,0,0,0,0,0.021,0,0,0,0,0.068,0,0,0,0,1.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86,0,0,0,0,4.86
533202,2019,Huntington Park,2,Huntington Park,7,1,0,0,0,0,0,1,3,0,0,1,1,1,1,0,1.338,1.365,1.86,1.054,0,0,0,0.021,0,0,0,0,0.068,0,0,1.338,1.365,1.792,1.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.617,0,0,0,0,8.617
533203,2019,Huntington Park,2,Huntington Park,7,1,0,0,9,0,0,1,7,0,0,0,0,0,1,1,0,0,0,1.054,1.701,0,0,0,0,0,0,0,0,0,0,0,0,0,1.054,1.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.369,0,0,0,0,25.369
533300,2019,Maywood/Unincorporated,2,Maywood/Unincorporated Bandini Islands,7,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
533401,2019,Maywood,2,Maywood,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533402,2019,Maywood,2,Maywood,7,1,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
533403,2019,Maywood,2,Maywood,7,1,0,0,0,0,0,1,5,0,0,0,2,0,0,0,0,2.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.731,0,0,0,0,7.731
533501,2019,Huntington Park,2,Huntington Park,7,1,0,0,0,0,0,1,21,0,0,2,1,0,5,1,2.676,1.365,0,5.272,1.701,0,0,0,0,0,0,0,0,0,0,2.676,1.365,0,5.272,1.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.014,0,0,0,0,32.014
533502,2019,Huntington Park,2,Huntington Park,7,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
533503,2019,Huntington Park,2,Huntington Park,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533601,2019,Bell,2,Bell,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533602,2019,Bell,2,Bell,7,1,0,0,0,0,0,1,8,0,0,0,0,1,0,0,0,0,1.86,0,0,0,0,0.021,0,0,0,0,0.068,0,0,0,0,1.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.86,0,0,0,0,9.86
533603,2019,Bell,2,Bell,7,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
533701,2019,Maywood,2,Maywood,7,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
533702,2019,Maywood,2,Maywood,7,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
533703,2019,Bell/Commerce/Other,2,Bell/Commerce/Other,7,1,0,5,0,0,0,1,5,0,0,2,1,1,1,0,2.676,1.365,1.86,1.054,0,0,0,0.021,0,0,0,0,0.068,0,0,2.676,1.365,1.792,1.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.955,0,0,0,0,11.955
533803,2019,Bell,2,Bell,7,1,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
533804,2019,Bell,2,Bell,7,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
533805,2019,Bell,2,Bell,7,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
533806,2019,Bell/Cudahy,2,Bell/Cudahy,7,1,0,0,0,0,0,1,20,0,0,0,0,0,1,1,0,0,0,1.054,1.701,0,0,0,0,0,0,0,0,0,0,0,0,0,1.054,1.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.756,0,0,0,0,22.756
533901,2019,Bell Gardens,2,Bell Gardens,7,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
533902,2019,Bell Gardens,2,Bell Gardens,7,1,0,0,0,0,0,1,15,0,0,1,1,0,0,4,1.338,1.365,0,0,6.805,0,0,0,0,0,0,0,0,0,0,1.338,1.365,0,0,6.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.508,0,0,0,0,24.508
534001,2019,Bell Gardens,2,Bell Gardens,7,1,0,0,1,0,0,1,7,0,0,0,0,0,0,5,0,0,0,0,8.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.613,0,0,0,0,24.613
534002,2019,Bell Gardens,2,Bell Gardens,7,1,0,0,0,0,0,1,9,0,0,0,2,0,0,4,0,2.731,0,0,6.805,0,0,0,0,0,0,0,0,0,0,0,2.731,0,0,6.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.536,0,0,0,0,18.536
534101,2019,Bell Gardens,2,Bell Gardens,7,1,0,0,0,0,0,1,5,0,0,2,0,2,1,0,2.676,0,3.72,1.054,0,0,0,0.043,0,0,0,0,0.136,0,0,2.676,0,3.584,1.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.45,0,0,0,0,12.45
534102,2019,Bell Gardens,2,Bell Gardens,7,1,0,4,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.701,0,0,0,0,2.701
534201,2019,Bell Gardens,2,Bell Gardens,7,1,0,0,0,0,0,1,11,0,0,1,1,0,1,11,1.338,1.365,0,1.054,18.715,0,0,0,0,0,0,0,0,0,0,1.338,1.365,0,1.054,18.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.472,0,0,0,0,33.472
534202,2019,Bell Gardens,2,Bell Gardens,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534203,2019,Bell Gardens,2,Bell Gardens,7,1,0,7,0,0,0,1,13,0,0,4,4,0,2,8,5.351,5.461,0,2.109,13.611,0,0,0,0,0,0,0,0,0,0,5.351,5.461,0,2.109,13.611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.532,0,0,0,0,39.532
534301,2019,Cudahy,2,Cudahy,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1.338,0,0,0,1.701,0,0,0,0,0,0,0,0,0,0,1.338,0,0,0,1.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.039,0,0,0,0,3.039
534302,2019,Cudahy,2,Cudahy,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534403,2019,Cudahy,2,Cudahy,7,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
534404,2019,Cudahy,2,Cudahy,7,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
534405,2019,Cudahy,2,Cudahy,7,1,0,0,0,0,0,1,9,0,0,1,0,0,0,4,1.338,0,0,0,6.805,0,0,0,0,0,0,0,0,0,0,1.338,0,0,0,6.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.143,0,0,0,0,17.143
534406,2019,Cudahy,2,Cudahy,7,1,0,0,0,0,0,1,7,0,0,1,0,11,0,11,1.338,0,20.458,0,18.715,0,0,0.236,0,0,0,0,0.749,0,0,1.338,0,19.71,0,18.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.51,0,0,0,0,47.51
534501,2019,Huntington Park,2,Huntington Park,7,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
534502,2019,Huntington Park,2,Huntington Park,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534700,2019,Unincorporated,2,Unincorporated Walnut Park,7,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1.86,0,0,0,0,0.021,0,0,0,0,0.068,0,0,0,0,1.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0,2.86
534802,2019,Unincorporated,2,Unincorporated Walnut Park,7,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
534803,2019,Unincorporated,2,Unincorporated Walnut Park,7,1,0,0,0,0,0,1,6,0,0,3,0,2,0,0,4.013,0,3.72,0,0,0,0,0.043,0,0,0,0,0.136,0,0,4.013,0,3.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.733,0,0,0,0,13.733
534804,2019,Unincorporated,2,Unincorporated Walnut Park,7,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
534900,2019,Unincorporated,2,Unincorporated Florence-Firestone,6,2,0,0,1,0,0,1,6,0,0,0,3,9,0,4,0,4.177,16.594,0,4.868,0,0,0.624,0,0,0,0,2.322,0,0,0,4.177,14.271,0,4.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.039,0,0,0,0,33.039
535001,2019,Unincorporated,2,Unincorporated Florence-Firestone,6,2,0,0,0,0,0,1,11,0,0,5,4,1,0,0,6.838,5.569,1.844,0,0,0.096,0,0.069,0,0,0.24,0,0.258,0,0,6.598,5.569,1.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.251,0,0,0,0,25.251
535002,2019,Unincorporated,2,Unincorporated Florence-Firestone,6,2,0,1,0,0,0,1,3,0,0,4,8,3,1,3,5.471,11.138,5.531,1.277,3.651,0.077,0,0.208,0,0,0.192,0,0.774,0,0,5.279,11.138,4.757,1.277,3.651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.068,0,0,0,0,30.068
535101,2019,Unincorporated,2,Unincorporated Florence-Firestone,6,2,0,0,0,0,0,1,12,0,0,7,9,9,0,0,9.574,12.53,16.594,0,0,0.135,0,0.624,0,0,0.336,0,2.322,0,0,9.238,12.53,14.271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.697,0,0,0,0,50.697
535102,2019,Unincorporated,2,Unincorporated Florence-Firestone,6,2,0,0,0,0,0,1,4,0,0,1,4,7,0,3,1.368,5.569,12.906,0,3.651,0.019,0,0.486,0,0,0.048,0,1.806,0,0,1.32,5.569,11.1,0,3.651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.494,0,0,0,0,27.494
535200,2019,Unincorporated,2,Unincorporated Florence-Firestone,6,2,0,0,0,0,0,1,15,0,0,7,19,15,1,3,9.574,26.452,27.656,1.277,3.651,0.135,0,1.041,0,0,0.336,0,3.871,0,0,9.238,26.452,23.786,1.277,3.651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.61,0,0,0,0,83.61
535300,2019,Unincorporated,2,Unincorporated Florence-Firestone,6,2,0,0,0,0,0,1,14,0,0,2,4,12,15,14,2.735,5.569,22.125,19.156,17.039,0.039,0,0.833,0,0,0.096,0,3.096,0,0,2.639,5.569,19.029,19.156,17.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.624,0,0,0,0,80.624
535400,2019,Unincorporated,2,Unincorporated Florence-Firestone,6,2,0,0,0,0,0,1,76,0,0,4,5,56,15,11,5.471,6.961,103.25,19.156,13.388,0.077,0,3.886,0,0,0.192,0,14.45,0,0,5.279,6.961,88.8,19.156,13.388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.23,0,0,0,0,224.23
535501,2019,South Gate,2,South Gate,7,1,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,1.365,3.72,1.054,0,0,0,0.043,0,0,0,0,0.136,0,0,0,1.365,3.584,1.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.139,0,0,0,0,6.139
535502,2019,South Gate,2,South Gate,7,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
535503,2019,South Gate,2,South Gate,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.338,0,0,0,0,1.338
535603,2019,South Gate,2,South Gate,7,1,0,0,0,0,0,1,7,0,0,0,3,1,15,21,0,4.096,1.86,15.815,35.728,0,0,0.021,0,0,0,0,0.068,0,0,0,4.096,1.792,15.815,35.728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.498,0,0,0,0,64.498
535604,2019,South Gate,2,South Gate,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535605,2019,South Gate,2,South Gate,7,1,0,0,0,0,0,1,5,0,0,2,0,0,0,0,2.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.676,0,0,0,0,7.676
535606,2019,South Gate,2,South Gate,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535607,2019,South Gate,2,South Gate,7,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
535701,2019,South Gate,2,South Gate,7,1,0,0,0,0,0,1,2,0,0,2,0,0,0,0,2.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.676,0,0,0,0,4.676
535702,2019,South Gate,2,South Gate,7,1,0,0,0,0,0,1,5,0,0,0,1,3,0,0,0,1.365,5.579,0,0,0,0,0.064,0,0,0,0,0.204,0,0,0,1.365,5.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.945,0,0,0,0,11.945
535802,2019,South Gate,2,South Gate,7,1,0,0,0,0,0,1,2,0,0,5,3,1,0,0,6.689,4.096,1.86,0,0,0,0,0.021,0,0,0,0,0.068,0,0,6.689,4.096,1.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.645,0,0,0,0,14.645
535803,2019,South Gate,2,South Gate,7,1,0,0,0,0,0,1,5,0,0,1,1,0,0,0,1.338,1.365,0,0,0,0,0,0,0,0,0,0,0,0,0,1.338,1.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.703,0,0,0,0,7.703
535804,2019,South Gate,2,South Gate,7,1,0,0,0,0,0,1,4,0,0,1,1,0,0,0,1.338,1.365,0,0,0,0,0,0,0,0,0,0,0,0,0,1.338,1.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.703,0,0,0,0,6.703
535901,2019,South Gate,2,South Gate,7,1,0,0,0,0,0,1,17,0,0,9,12,0,0,0,12.04,16.383,0,0,0,0,0,0,0,0,0,0,0,0,0,12.04,16.383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.423,0,0,0,0,45.423
535902,2019,South Gate,2,South Gate,7,1,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,2.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.731,0,0,0,0,4.731
536000,2019,South Gate,2,South Gate,7,1,0,2,0,0,0,1,7,0,0,0,0,2,1,13,0,0,3.72,1.054,22.117,0,0,0.043,0,0,0,0,0.136,0,0,0,0,3.584,1.054,22.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.891,0,0,0,0,33.891
536102,2019,South Gate,2,South Gate,7,1,0,0,0,0,0,1,17,0,0,2,1,2,9,18,2.676,1.365,3.72,9.489,30.624,0,0,0.043,0,0,0,0,0.136,0,0,2.676,1.365,3.584,9.489,30.624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.873,0,0,0,0,64.873
536103,2019,South Gate,2,South Gate,7,1,0,0,0,0,0,1,5,0,0,1,4,0,0,0,1.338,5.461,0,0,0,0,0,0,0,0,0,0,0,0,0,1.338,5.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.799,0,0,0,0,11.799
536104,2019,South Gate,2,South Gate,7,1,0,0,0,0,0,1,0,0,0,1,0,3,13,22,1.338,0,5.579,13.706,37.429,0,0,0.064,0,0,0,0,0.204,0,0,1.338,0,5.375,13.706,37.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.052,0,0,0,0,58.052
536200,2019,South Gate,2,South Gate,7,1,0,0,0,0,0,1,0,0,0,2,3,0,0,2,2.676,4.096,0,0,3.403,0,0,0,0,0,0,0,0,0,0,2.676,4.096,0,0,3.403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.174,0,0,0,0,10.174
540000,2019,Lynwood/Unincorporated,2,Lynwood/Unincorporated Lynwood Island,6,2,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
540101,2019,Lynwood,2,Lynwood,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540102,2019,Lynwood,2,Lynwood,6,2,0,0,0,0,0,1,3,0,0,1,0,2,0,0,1.368,0,3.688,0,0,0.019,0,0.139,0,0,0.048,0,0.516,0,0,1.32,0,3.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.055,0,0,0,0,8.055
540201,2019,Lynwood,2,Lynwood,6,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
540202,2019,Lynwood,2,Lynwood,6,2,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
540203,2019,Lynwood,2,Lynwood,6,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1.844,1.277,0,0,0,0.069,0,0,0,0,0.258,0,0,0,0,1.586,1.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.121,0,0,0,0,3.121
540300,2019,Lynwood,2,Lynwood,6,2,0,0,0,0,0,1,15,0,0,15,9,1,2,4,20.515,12.53,1.844,2.554,4.868,0.289,0,0.069,0,0,0.72,0,0.258,0,0,19.795,12.53,1.586,2.554,4.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.311,0,0,0,0,57.311
540400,2019,Unincorporated,2,Unincorporated Willowbrook,6,2,0,0,0,0,0,1,13,0,0,5,6,2,1,4,6.838,8.353,3.688,1.277,4.868,0.096,0,0.139,0,0,0.24,0,0.516,0,0,6.598,8.353,3.171,1.277,4.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.024,0,0,0,0,38.024
540501,2019,Lynwood,2,Lynwood,6,2,0,0,0,0,0,1,6,0,0,1,1,0,1,1,1.368,1.392,0,1.277,1.217,0.019,0,0,0,0,0.048,0,0,0,0,1.32,1.392,0,1.277,1.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.254,0,0,0,0,11.254
540502,2019,Lynwood,2,Lynwood,6,2,0,0,0,0,0,1,8,0,0,2,1,0,0,0,2.735,1.392,0,0,0,0.039,0,0,0,0,0.096,0,0,0,0,2.639,1.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.128,0,0,0,0,12.128
540600,2019,Unincorporated,2,Unincorporated Willowbrook,6,2,0,0,0,0,0,1,15,0,0,4,0,5,0,0,5.471,0,9.219,0,0,0.077,0,0.347,0,0,0.192,0,1.29,0,0,5.279,0,7.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.689,0,0,0,0,29.689
