GEOID,B25077_001E,B25064_001E,B25088_001E,B25070_004E,B25070_005E,B25070_006E,B25070_007E,B25070_001E,B25091_005E,B25091_006E,B25091_007E,B25091_008E,B25091_001E,B23025_005E,B23025_003E,B17001_002E,B17001_001E,B19083_001E,B19057_002E,B19057_001E,B25022_002E,B25022_001E,B25034_002E,B25034_001E,B03003_003E,B03003_001E,B07001_017E,B07001_001E,B11001_003E,B11001_001E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_027E,B01001_028E,B01001_029E,B01001_030E,B01001_001E,B25014_003E,B25014_004E,B25014_001E,B25001_001E
06037554700,594200,2353,1710,32,0,36,19,173,99,39,82,50,776,143,2349,293,4170,0.4032,33,949,4483.0,5451.0,0,985,3379,4170,4046,4170,631,949,19,137,23,69,40,19,16,24,93,55,25,41,39,65,163,78,127,119,132,64,4170,264,377,949,985
06037554801,634800,1833,1300,32,10,49,0,256,66,29,20,13,496,143,1471,269,2884,0.3955,32,752,2847.0,3952.0,0,776,2033,2884,2431,2836,468,752,46,96,64,21,28,22,65,36,76,2,49,31,48,95,83,34,150,82,48,30,2884,218,196,752,776
06037554802,832200,1965,2460,43,94,111,32,761,141,49,14,29,975,275,2980,354,5501,0.376,59,1736,6464.0,9605.0,0,1810,1172,5920,4964,5866,980,1736,61,107,116,117,80,79,82,127,124,59,51,66,162,112,112,84,158,162,155,67,5920,621,309,1736,1810
06037554900,726100,2582,2151,34,193,96,75,1014,37,78,93,0,877,336,3561,758,7173,0.3874,275,1891,5167.0,10597.0,0,2071,2309,7240,6725,7240,1048,1891,37,72,120,91,30,25,57,78,164,133,118,88,0,173,343,75,254,194,260,361,7240,562,241,1891,2071
06037555001,742000,1776,1893,94,29,128,39,706,90,76,102,38,864,77,2747,614,5359,0.401,27,1570,5059.0,8215.0,0,1570,2629,5359,4847,5262,801,1570,38,15,36,88,49,45,51,54,67,105,32,210,224,158,121,83,204,145,226,42,5359,454,377,1570,1570
06037555002,638200,2025,1911,91,98,32,70,760,84,65,40,42,452,99,2197,259,3808,0.3803,21,1212,2578.0,5853.0,0,1231,1691,3808,3567,3808,541,1212,0,46,61,44,13,22,116,97,45,64,58,21,74,147,116,59,76,135,71,19,3808,234,218,1212,1231
06037555105,618500,2655,1886,91,50,261,130,1022,85,151,74,0,745,317,3635,307,6136,0.3231,103,1767,4393.0,8987.0,62,1869,2687,6136,5597,6092,657,1767,54,63,75,50,0,34,115,141,55,44,56,28,119,218,187,86,90,141,272,97,6136,359,283,1767,1869
06037555106,478800,1563,1444,26,57,66,165,596,67,14,25,53,385,9,1285,105,2698,0.3699,14,981,1787.0,4195.0,30,1032,1253,2698,2518,2611,352,981,53,16,34,93,31,81,85,0,11,100,12,76,129,66,37,70,140,43,100,0,2698,195,151,981,1032
06037555107,655100,2089,2405,41,142,42,86,640,157,72,143,88,1213,217,3018,442,5422,0.3978,115,1853,6726.0,9581.0,34,1896,1963,5422,5032,5353,909,1853,46,87,68,53,14,27,50,80,142,111,24,141,83,64,113,196,144,174,61,186,5422,572,572,1853,1896
06037555202,931700,3404,2702,10,35,0,13,144,136,199,58,77,993,118,1864,168,3689,0.3476,10,1137,6607.0,7596.0,47,1170,980,3689,3432,3615,564,1137,27,66,60,20,48,29,33,31,78,43,90,83,108,84,159,21,91,204,97,176,3689,610,383,1137,1170
06037555211,494500,1689,1689,65,90,81,46,809,118,31,0,30,637,141,2713,1576,5509,0.4208,34,1446,3421.0,6750.0,0,1511,4799,5509,4965,5461,688,1446,65,61,31,147,12,78,31,93,70,53,22,66,105,257,306,108,164,149,202,223,5509,396,166,1446,1511
06037555212,573800,1847,1240,66,100,154,21,690,65,35,118,8,748,195,2790,794,5583,0.3399,83,1438,3863.0,6719.0,0,1503,4380,5609,5157,5487,628,1438,44,38,78,64,3,14,74,43,162,51,49,35,98,342,172,105,494,130,153,107,5609,343,312,1438,1503
06037555300,610700,2278,2173,6,0,17,0,128,64,152,125,64,927,71,2025,706,4535,0.3786,40,1055,5046.0,5704.0,0,1055,2970,4819,4348,4800,610,1055,129,74,191,13,69,139,18,96,109,44,0,30,89,113,209,77,68,65,87,50,4819,372,504,1055,1055
06037570001,783800,1836,2139,26,55,0,20,282,98,91,155,34,1230,339,2816,399,4722,0.3899,21,1512,7498.0,8777.0,0,1581,1701,4746,4316,4730,864,1512,30,41,106,96,50,9,66,42,140,20,39,18,44,170,128,78,93,97,183,111,4746,729,387,1512,1581
06037570002,755600,1744,2530,13,60,9,5,124,72,66,27,67,668,71,1315,84,2523,0.3683,28,792,3897.0,4429.0,7,815,995,2523,2287,2501,516,792,45,25,53,14,5,22,14,33,51,46,33,1,41,48,146,78,61,85,50,46,2523,354,286,792,815
06037570003,719600,2313,2180,7,37,0,86,186,117,61,111,118,1138,155,2233,146,3836,0.3837,67,1324,6647.0,7454.0,0,1324,1309,3836,3664,3825,685,1324,26,41,62,79,15,0,10,71,122,37,36,8,48,134,53,27,45,114,77,59,3836,728,355,1324,1324
06037570100,726600,2291,2414,0,26,20,43,225,88,60,33,40,506,61,1355,500,2884,0.3731,80,731,3261.0,4333.0,0,764,996,2966,2551,2871,434,731,12,29,48,22,13,49,18,35,36,57,40,5,121,67,74,15,138,63,15,31,2966,240,225,731,764
06037570202,596400,1708,2206,51,50,13,23,695,118,45,71,228,1029,173,3472,1376,6799,0.4679,97,1724,5667.0,8537.0,0,1777,4331,6850,6259,6742,727,1724,36,44,108,56,0,29,10,149,33,31,37,1,327,172,195,154,159,323,337,130,6850,289,574,1724,1777
06037570203,604900,1741,2060,121,71,35,109,1001,56,27,31,16,279,183,2135,696,3926,0.4336,44,1280,1576.0,4805.0,0,1315,2681,3926,3619,3926,405,1280,15,17,22,16,32,0,18,9,78,31,0,0,101,246,111,114,8,166,102,89,3926,107,127,1280,1315
06037570204,599000,1595,1878,188,73,16,100,842,117,34,53,12,460,152,2390,313,4357,0.3797,82,1302,2299.0,5285.0,0,1368,2879,4557,4205,4557,688,1302,34,64,46,15,55,17,67,140,136,58,6,63,157,100,52,42,140,146,128,121,4557,163,249,1302,1368
06037570303,530000,1578,1982,52,57,158,122,801,55,10,0,36,479,133,2235,714,4052,0.3703,235,1280,2336.0,5070.0,0,1309,2468,4052,3753,3998,463,1280,9,19,50,0,21,0,22,80,0,36,0,0,113,178,103,22,258,92,122,157,4052,216,196,1280,1309
06037570304,562500,1490,1252,172,135,114,93,1146,17,22,46,18,413,73,2616,1023,4881,0.3947,175,1559,2021.0,5760.0,0,1559,3235,4881,4418,4763,461,1559,0,31,82,1,26,30,53,58,14,30,20,11,259,194,174,189,93,179,86,81,4881,139,201,1559,1559
06037570305,116300,1760,1122,66,96,66,147,1088,21,0,0,0,494,140,2486,1253,4896,0.399,189,1582,2451.0,5953.0,0,1582,3286,4896,4338,4814,535,1582,0,0,98,36,13,31,23,48,69,23,0,0,167,253,150,40,276,72,123,213,4896,172,267,1582,1582
06037570306,583700,1686,2931,44,24,50,7,331,40,55,59,14,557,14,1945,552,2963,0.3772,6,888,2966.0,4221.0,0,888,1682,2963,2720,2944,445,888,7,35,31,14,0,16,36,25,77,6,7,0,93,54,48,10,72,66,63,99,2963,283,223,888,888
06037570402,621400,1692,2011,45,33,17,21,248,113,50,74,36,710,117,1579,389,3353,0.4944,108,958,3811.0,4687.0,7,991,1529,3353,3149,3305,529,958,17,14,78,17,24,16,34,44,92,25,15,27,152,151,33,158,98,134,130,141,3353,260,410,958,991
06037570403,490500,1400,-666666666,95,81,58,63,685,28,87,19,6,376,198,1851,906,3865,0.3639,108,1061,1818.0,4263.0,0,1160,3184,3865,3692,3865,468,1061,37,51,33,10,0,7,15,69,47,21,0,23,31,65,245,115,123,182,109,151,3865,168,189,1061,1160
06037570404,604300,1660,2095,14,29,20,36,259,33,99,31,54,642,255,2114,855,4005,0.4167,48,901,3690.0,4930.0,0,912,2802,4005,3785,3958,507,901,43,21,23,5,18,7,9,44,71,40,18,12,120,102,212,59,116,198,52,174,4005,272,278,901,912
06037570502,604300,1901,2247,190,64,57,58,1096,143,109,32,60,888,140,3123,855,6150,0.3955,102,1984,4521.0,9627.0,0,1998,3035,6184,5783,6076,852,1984,29,84,42,66,27,47,39,110,240,47,139,10,154,140,240,90,145,227,196,156,6184,461,305,1984,1998
06037570503,619900,1718,1929,73,88,15,10,458,0,66,10,84,688,68,1776,424,3752,0.3115,33,1146,3122.0,4920.0,0,1168,2624,3752,3711,3752,488,1146,9,133,15,5,0,0,72,57,174,18,0,71,109,123,133,110,168,40,240,157,3752,260,257,1146,1168
06037570504,602600,1471,2014,5,4,88,24,239,132,79,67,106,739,101,1703,544,3210,0.3909,22,978,3802.0,4688.0,0,982,1914,3210,2944,3129,506,978,18,43,36,59,1,0,15,46,42,40,35,46,83,31,70,0,205,32,202,43,3210,295,405,978,982
06037570601,611500,1765,1786,92,114,154,105,947,26,70,74,65,662,197,3082,781,5873,0.3434,170,1609,3239.0,6935.0,0,1654,4027,5893,5285,5847,671,1609,55,31,90,30,10,29,28,45,83,83,19,28,172,164,296,251,150,229,188,97,5893,179,289,1609,1654
06037570602,629100,1803,2175,71,82,49,17,836,50,135,98,78,872,401,2973,926,5610,0.4312,118,1708,4824.0,7940.0,17,1802,2098,5639,5156,5623,728,1708,69,76,85,128,8,0,124,113,74,155,0,0,78,131,266,214,142,171,81,194,5639,521,271,1708,1802
06037570603,323400,1860,1208,20,179,264,0,1353,24,35,35,54,360,159,2318,1730,5524,0.398,167,1713,1904.0,7237.0,0,1793,1643,5566,4547,5508,376,1713,4,42,15,35,13,0,0,61,41,0,15,0,77,295,406,217,210,273,281,269,5566,144,149,1713,1793
06037570701,782000,2205,2599,64,268,211,63,1242,61,248,87,194,1291,178,3883,379,7372,0.386,95,2533,8444.0,13120.0,0,2586,2016,7372,6424,7302,1303,2533,19,48,63,75,34,76,70,265,157,149,157,0,135,548,299,87,126,269,145,65,7372,782,398,2533,2586
06037570703,779700,2838,2032,24,0,0,5,124,134,120,75,49,839,109,1609,198,2952,0.497,19,963,5176.0,5921.0,0,980,1123,2952,2765,2888,579,963,55,21,51,76,19,0,30,28,74,71,27,40,119,88,53,46,109,48,63,24,2952,510,295,963,980
06037570800,755200,2373,2392,17,25,62,37,279,176,232,139,110,1391,143,2751,225,5290,0.3604,25,1670,7597.0,8909.0,0,1708,1761,5313,4842,5232,1069,1670,17,93,19,98,24,23,42,117,38,68,27,61,273,68,245,101,233,179,218,106,5313,766,479,1670,1708
06037570901,825300,3090,2576,0,23,16,29,135,196,159,178,65,1670,204,3061,335,5661,0.408,84,1805,9845.0,10675.0,0,1831,2115,5661,5322,5629,1074,1805,103,75,77,76,47,49,89,65,122,78,88,42,148,261,108,33,126,171,157,101,5661,990,650,1805,1831
06037570902,824100,2661,2409,62,60,33,0,345,93,102,95,79,855,32,1916,122,3385,0.3503,17,1200,5182.0,6902.0,0,1200,966,3385,3130,3385,708,1200,23,34,95,28,9,140,44,67,63,28,8,30,78,106,57,34,34,25,88,87,3385,580,267,1200,1200
06037571000,784700,2836,2345,9,27,23,13,222,242,232,104,146,1609,125,2760,248,5598,0.3417,49,1831,10077.0,11381.0,0,1938,1500,5598,4979,5543,1128,1831,47,58,140,24,27,35,63,163,92,50,93,53,216,181,235,51,228,84,292,51,5598,967,614,1831,1938
06037571101,782600,2725,2791,20,21,9,29,218,118,217,167,132,1452,17,2653,272,5034,0.3655,35,1670,8774.0,9921.0,0,1680,1713,5034,4593,4939,1146,1670,50,48,117,162,26,22,49,30,69,49,19,48,244,133,165,32,154,102,142,126,5034,869,534,1670,1680
06037571102,851600,2775,2693,34,7,43,63,214,165,169,119,17,964,82,2086,220,3603,0.3875,48,1178,5996.0,7414.0,11,1220,1320,3617,3165,3574,828,1178,6,58,43,27,26,25,73,57,67,55,20,30,158,150,86,73,113,98,50,40,3617,645,299,1178,1220
06037571201,931500,1749,3141,157,35,46,67,445,191,47,203,62,1041,53,2102,174,3819,0.3769,8,1486,6868.0,8442.0,0,1486,1190,3819,3199,3727,830,1486,100,94,106,72,24,86,55,75,51,110,0,70,58,37,131,96,119,78,18,173,3819,638,392,1486,1486
06037571202,884500,1900,2228,38,54,143,33,656,59,43,86,92,877,101,2023,160,3903,0.3969,133,1533,5654.0,7966.0,0,1755,1103,3903,3630,3848,814,1533,32,24,116,47,81,8,65,49,65,185,26,23,55,89,124,166,126,68,219,0,3903,523,354,1533,1755
06037571300,856100,2175,2226,6,18,0,20,175,163,62,155,64,1365,119,2450,234,4813,0.3419,43,1540,8806.0,9688.0,0,1582,1716,4818,4447,4702,917,1540,53,53,44,14,62,31,31,130,176,30,59,108,223,196,169,18,250,69,136,153,4818,863,429,1540,1582
06037571400,781200,2059,1980,48,122,8,89,632,112,137,171,33,1096,130,2705,253,4977,0.3745,130,1728,6673.0,9672.0,0,1728,1900,4987,4446,4890,1033,1728,67,28,156,55,36,15,106,35,71,72,58,58,196,151,173,40,204,141,111,97,4987,605,468,1728,1728
06037571502,722500,1872,1910,134,94,32,52,864,106,129,64,41,953,236,2975,269,5096,0.4117,137,1817,5061.0,8273.0,0,1888,1861,5096,4331,4958,652,1817,41,38,53,181,12,12,79,154,179,85,58,49,293,169,74,97,84,258,75,59,5096,544,378,1817,1888
06037571504,744300,1738,2308,60,141,44,110,832,149,238,45,20,1202,128,2810,604,5029,0.4377,184,2034,7157.0,9375.0,10,2120,1508,5045,4594,5032,826,2034,93,63,80,40,16,46,37,85,110,19,40,27,106,92,168,168,45,48,282,108,5045,688,431,2034,2120
06037571505,666300,1962,2922,55,106,34,0,460,37,66,122,10,493,117,1468,290,2889,0.4238,36,953,2750.0,4528.0,0,953,1480,2889,2767,2889,433,953,17,29,43,41,23,11,53,57,41,81,13,18,110,178,64,21,64,62,48,5,2889,245,201,953,953
06037571600,572900,647,2250,92,62,104,100,821,0,0,5,0,17,121,846,752,2182,0.4273,65,838,75.0,3433.0,0,860,642,2182,1998,2149,110,838,11,4,3,15,26,25,14,34,51,9,23,29,40,118,203,40,58,75,96,155,2182,12,5,838,860
06037571701,600000,1656,921,53,126,80,11,1077,0,17,45,6,666,346,2983,1793,6166,0.491,103,1743,3438.0,7673.0,17,1776,4532,6239,4911,6062,521,1743,31,25,78,0,71,0,0,143,52,73,0,51,397,296,344,181,273,91,315,199,6239,358,215,1743,1776
06037571703,625400,1214,2321,32,51,59,101,586,45,16,29,97,484,124,1616,809,3309,0.4974,53,1070,2444.0,4432.0,0,1095,1967,3430,3213,3420,416,1070,18,121,43,20,17,21,28,145,89,78,18,25,38,27,146,63,45,101,186,143,3430,260,137,1070,1095
06037571704,473400,1754,1441,47,41,110,84,714,30,74,38,42,518,213,2158,744,3817,0.3948,54,1232,2316.0,4980.0,0,1232,2445,3817,3686,3808,523,1232,12,54,5,23,28,6,23,74,18,11,0,25,17,177,286,126,120,84,56,78,3817,271,161,1232,1232
06037571800,1212900,2272,3286,45,37,86,0,465,58,156,57,26,783,94,1766,192,3174,0.4649,75,1248,5588.0,7308.0,0,1330,767,3240,2986,3221,618,1248,57,90,71,23,33,17,38,58,156,53,91,44,40,179,50,33,77,117,175,24,3240,630,145,1248,1330
06037571900,949600,1857,2935,301,50,151,34,1102,212,90,98,0,1190,134,3110,363,5971,0.4115,0,2292,7783.0,12997.0,0,2413,1267,5971,4647,5971,1136,2292,81,77,169,75,27,34,50,62,115,38,26,52,132,195,360,101,157,187,206,106,5971,933,257,2292,2413
06037572001,898300,1929,2553,48,13,110,133,685,245,148,160,123,1635,58,3688,282,6221,0.3945,34,2320,9403.0,12470.0,0,2375,1528,6254,5672,6239,1279,2320,22,66,59,29,88,37,87,54,77,59,86,39,112,177,202,45,187,320,133,171,6254,1073,544,2320,2375
06037572201,711500,1583,2358,0,72,119,55,644,60,131,101,199,1282,377,2852,805,5487,0.4443,148,1926,6889.0,8674.0,0,1980,2072,5629,5157,5602,863,1926,111,38,154,103,43,102,38,34,189,116,106,299,81,30,168,40,33,33,123,65,5629,741,463,1926,1980
06037572202,797100,1725,2349,37,64,0,38,373,55,36,74,14,686,154,1646,468,3093,0.5006,55,1059,4367.0,5919.0,0,1113,1496,3372,2946,3372,446,1059,38,66,81,41,18,25,29,20,95,49,20,60,129,83,65,14,100,97,71,7,3372,411,258,1059,1113
06037572301,561200,1814,1852,33,50,55,34,394,35,57,62,17,543,96,1954,738,3765,0.4079,31,937,2985.0,4596.0,0,978,2579,3809,3471,3780,484,937,11,43,22,34,21,7,30,33,77,31,33,6,67,135,102,46,89,116,175,44,3809,217,240,937,978
06037572500,417400,1115,1987,10,221,283,75,1059,46,21,42,45,508,85,1296,769,3700,0.5015,47,1567,2769.0,6617.0,0,1581,1520,3700,3498,3676,410,1567,71,66,221,11,0,38,46,76,160,74,73,97,66,0,155,53,69,413,17,135,3700,309,181,1567,1581
06037572600,591400,1473,1809,24,91,0,8,284,148,142,36,0,938,175,2633,300,4991,0.3892,46,1222,5337.0,6331.0,0,1288,2392,5005,4846,4990,730,1222,63,37,107,21,51,26,24,22,171,114,67,3,89,136,82,167,99,153,229,69,5005,435,377,1222,1288
06037572700,603100,1803,1782,56,20,102,30,487,76,93,68,92,909,195,2863,781,5290,0.395,71,1396,5228.0,7084.0,0,1396,1878,5290,5116,5240,848,1396,83,54,116,67,12,0,95,68,65,101,69,122,68,96,279,13,70,134,236,212,5290,443,330,1396,1396
06037573002,796400,1583,2479,34,136,97,179,920,52,40,12,0,114,152,1511,181,3245,0.3621,50,1034,564.0,3940.0,20,1146,2271,3288,3013,3256,281,1034,35,10,9,0,9,11,67,11,148,40,16,31,110,115,144,86,0,76,190,61,3288,49,25,1034,1146
06037573003,690300,1872,2225,42,23,38,15,343,34,49,49,13,289,98,1012,322,1698,0.3936,49,632,1662.0,2971.0,0,662,655,1723,1597,1723,265,632,6,15,34,9,5,0,8,39,45,18,0,5,43,30,49,53,53,16,79,19,1723,177,94,632,662
06037573004,721800,1616,2423,189,152,69,189,1438,31,32,32,61,197,267,2697,1004,4878,0.4429,102,1635,1063.0,6352.0,0,1713,3122,4878,4112,4760,597,1635,0,10,19,63,0,0,22,48,19,18,18,17,168,214,68,224,147,61,291,14,4878,104,73,1635,1713
06037573101,665600,1785,2348,50,107,178,32,1115,11,45,50,15,292,323,2522,393,4451,0.3754,104,1407,1659.0,6001.0,0,1491,2373,4531,3893,4511,578,1407,32,60,51,38,6,36,71,92,59,0,34,72,68,292,201,117,92,116,141,138,4531,158,130,1407,1491
06037573102,823400,1649,3091,0,26,152,35,458,21,81,68,36,590,85,1629,527,2865,0.4041,15,1048,3500.0,5289.0,0,1048,1436,2891,2845,2891,444,1048,20,33,40,7,0,0,28,102,53,0,0,17,113,90,65,56,61,54,80,27,2891,430,100,1048,1048
06037573201,625900,1637,2021,39,56,129,120,877,31,68,35,0,299,128,1956,858,3844,0.3975,45,1176,1575.0,4808.0,0,1374,2620,3844,3510,3818,459,1176,10,14,58,14,25,19,41,0,43,66,6,25,67,138,179,81,55,76,165,16,3844,97,109,1176,1374
06037573202,628800,1687,2071,73,71,72,169,1065,67,46,64,39,628,276,3378,800,6670,0.5327,88,1693,3439.0,7735.0,0,1774,3502,6678,5974,6635,711,1693,3,19,266,112,0,0,139,86,157,93,54,25,470,82,202,187,221,158,123,94,6678,229,308,1693,1774
06037573300,505600,1663,2261,112,52,108,0,749,6,24,0,11,240,143,1543,1189,3799,0.4246,63,989,1319.0,4277.0,0,1057,2120,3840,3321,3834,324,989,48,38,36,0,0,24,11,18,50,21,0,12,76,278,291,102,104,98,190,56,3840,144,85,989,1057
06037573401,750000,1807,1773,44,39,28,48,295,34,43,22,6,234,41,774,352,1505,0.4463,18,529,1161.0,2451.0,0,580,622,1505,1444,1483,207,529,35,49,20,20,0,13,26,10,4,28,6,0,64,14,44,5,99,0,92,48,1505,117,106,529,580
06037573402,722800,1756,2541,335,323,189,155,1708,130,40,20,18,1007,268,3827,499,6949,0.3894,128,2715,5414.0,11766.0,0,2967,3074,7000,6077,6882,1081,2715,69,37,124,18,84,0,0,173,105,28,29,109,332,269,129,73,130,56,334,63,7000,797,206,2715,2967
06037573403,721600,2296,2648,27,108,11,22,254,142,224,48,58,1178,45,2119,196,3058,0.3907,0,1432,6591.0,7733.0,0,1490,678,3058,2873,3058,574,1432,12,34,35,45,46,16,20,84,27,104,53,0,0,10,100,0,0,7,117,55,3058,985,193,1432,1490
06037573601,874900,2192,2523,43,79,21,0,231,268,146,198,112,2159,153,3186,481,6353,0.3949,75,2390,12833.0,13968.0,0,2487,1504,6353,5988,6326,1331,2390,60,50,304,95,81,59,83,124,303,123,50,78,299,363,158,0,160,132,94,30,6353,1631,528,2390,2487
06037573700,848500,2646,2647,44,14,25,38,233,138,192,261,86,1526,146,3003,199,5406,0.3174,11,1759,9181.0,10568.0,6,1759,2024,5423,5038,5359,1275,1759,84,23,87,68,9,58,71,95,87,61,36,34,160,250,322,73,331,221,111,64,5423,855,645,1759,1759
06037573800,873700,2896,2407,11,14,53,11,157,182,158,56,136,1350,102,1999,212,4155,0.3907,13,1507,8296.0,9130.0,0,1587,1070,4155,3915,4044,894,1507,24,31,159,52,17,11,73,126,120,47,23,254,176,139,129,39,214,88,73,62,4155,977,369,1507,1587
06037573902,1047900,1882,2600,0,24,19,6,104,58,102,126,20,822,12,1238,184,2212,0.3815,47,926,5741.0,6164.0,0,933,406,2212,2052,2212,482,926,49,22,67,27,37,71,11,28,89,79,48,48,7,72,91,25,11,42,59,33,2212,662,147,926,933
06037574000,933300,3107,2472,0,26,33,16,124,127,191,258,152,1833,54,2623,274,5108,0.3482,15,1957,11355.0,12097.0,0,2027,970,5108,4696,4994,1159,1957,110,86,74,74,66,99,99,120,118,183,84,94,146,128,219,37,125,167,145,116,5108,1367,444,1957,2027
06037574100,883700,3011,2283,34,56,57,93,387,271,135,117,73,1421,114,2618,83,5136,0.3436,13,1808,8183.0,10174.0,0,1892,1246,5151,4866,5151,1140,1808,77,98,156,56,32,20,81,223,177,67,12,50,118,263,209,79,123,78,152,87,5151,980,441,1808,1892
06037574201,861300,3147,2792,10,0,8,39,222,109,104,82,93,863,85,1733,83,3265,0.3851,25,1085,5260.0,6599.0,0,1139,547,3265,3111,3255,750,1085,24,41,87,19,0,36,0,75,61,37,29,50,67,202,117,197,38,21,127,73,3265,522,331,1085,1139
06037574202,841100,2072,2743,28,80,42,42,354,80,58,11,14,402,4,1077,109,1906,0.4673,61,756,2402.0,3870.0,0,770,785,2229,2053,2229,305,756,42,24,74,16,5,39,38,39,47,22,37,74,75,11,63,20,28,41,44,11,2229,270,118,756,770
06037574300,896000,2173,2791,213,179,117,21,853,149,143,104,49,1370,566,3371,237,6633,0.3573,137,2223,8580.0,12862.0,26,2286,1991,6677,6051,6634,1608,2223,34,82,61,116,73,40,27,57,87,239,24,75,413,175,119,110,143,98,432,140,6677,768,602,2223,2286
06037574400,899700,3170,2661,23,7,16,45,239,151,194,224,98,1792,38,2819,212,5555,0.3753,56,2031,10933.0,12246.0,0,2031,1010,5555,5213,5457,1264,2031,124,53,73,76,29,88,56,38,215,135,13,47,148,108,223,153,219,121,252,61,5555,1267,510,2031,2031
06037574500,901400,3165,2654,70,15,52,16,253,270,279,153,164,2095,150,3515,130,6698,0.409,39,2348,13454.0,14893.0,0,2405,1362,6744,6425,6681,1429,2348,93,139,101,39,62,143,118,202,361,106,162,100,120,235,179,164,194,147,115,208,6744,1495,585,2348,2405
06037574602,983000,3118,3563,0,6,14,0,72,37,29,19,37,508,9,599,4,1267,0.5455,9,580,3550.0,3867.0,0,599,197,1267,1061,1259,317,580,5,9,16,19,10,57,0,12,48,40,60,63,23,25,31,14,27,48,5,11,1267,432,76,580,599
06037574800,1232300,1725,2710,68,163,20,50,652,132,73,8,46,912,62,1712,366,3159,0.5551,14,1564,5572.0,7806.0,0,1643,567,3182,2783,3171,512,1564,20,38,79,54,41,28,9,78,53,74,53,35,91,104,152,8,133,49,35,0,3182,820,63,1564,1643
06037574901,955800,2685,2821,72,161,60,0,447,149,134,76,52,1008,82,2196,405,3949,0.3882,17,1455,6115.0,8180.0,0,1463,846,3949,3148,3862,882,1455,45,78,62,57,35,17,29,67,72,45,11,27,84,68,119,65,129,111,122,34,3949,775,221,1455,1463
06037574902,713400,2335,2767,136,121,235,181,1542,33,83,26,78,421,99,2700,1268,4807,0.4512,58,1963,2075.0,8488.0,0,2032,1563,5507,4109,5470,487,1963,24,6,35,7,7,15,29,6,59,22,16,10,162,75,130,85,52,108,109,66,5507,216,205,1963,2032
06037575001,805300,2210,2308,122,100,145,37,1110,85,71,75,22,706,194,2643,557,4225,0.4631,134,1816,3565.0,7351.0,0,1915,1466,4225,3539,4133,664,1816,12,11,97,39,0,0,26,0,76,16,34,24,148,83,91,168,124,15,205,20,4225,449,257,1816,1915
06037575002,795300,2152,2867,128,231,129,129,1311,22,108,44,27,621,128,2789,588,4185,0.4529,86,1932,3166.0,8390.0,12,2150,1348,4554,3787,4424,809,1932,28,130,126,19,21,23,135,78,95,38,52,74,245,32,110,34,72,37,113,19,4554,549,70,1932,2150
06037575101,531300,1755,2326,79,47,121,206,1154,22,32,13,54,356,129,2147,980,4262,0.3867,75,1510,1707.0,6498.0,14,1636,2102,4279,3772,4216,405,1510,43,0,18,6,43,16,39,11,69,0,30,8,190,208,112,57,265,124,177,49,4279,261,75,1510,1636
06037575102,618600,1770,1247,120,97,30,80,1029,54,22,0,13,290,176,2199,1042,4238,0.4268,77,1319,1294.0,5364.0,0,1367,3225,4250,3980,4221,512,1319,15,28,37,29,12,0,41,9,69,28,61,0,195,134,218,52,131,142,152,34,4250,113,100,1319,1367
06037575103,447400,1767,1786,257,124,219,206,1796,16,70,14,42,372,210,3339,673,5077,0.383,46,2168,1287.0,7760.0,0,2243,2614,5107,4508,5051,430,2168,92,1,101,14,0,0,28,37,9,73,31,20,179,184,195,64,93,73,158,54,5107,220,133,2168,2243
06037575201,588500,1644,1583,53,128,34,98,996,12,31,16,10,246,181,1942,1098,4335,0.4159,83,1242,1218.0,5069.0,0,1424,2160,4335,4198,4318,426,1242,45,59,40,0,87,47,10,142,47,72,8,31,175,67,109,107,109,125,200,148,4335,85,119,1242,1424
06037575202,659300,1598,2548,67,57,121,28,877,21,27,25,0,297,128,1838,853,4177,0.542,152,1174,1815.0,4993.0,0,1210,2600,4177,3823,4152,535,1174,113,64,89,12,0,0,37,0,80,41,11,117,143,108,211,112,97,102,151,119,4177,131,124,1174,1210
06037575300,576800,1348,-666666666,97,131,94,167,1200,0,10,8,0,139,53,1679,1131,4029,0.4761,105,1339,745.0,5064.0,0,1407,2761,4064,3577,3984,476,1339,13,0,65,73,13,42,80,11,107,78,55,0,129,39,193,52,300,250,92,190,4064,92,22,1339,1407
06037575401,337000,1448,1616,106,121,111,73,1208,29,0,0,0,41,305,2187,1017,4208,0.4506,165,1249,173.0,4065.0,0,1349,3261,4259,3230,4251,369,1249,69,34,25,23,3,17,0,35,26,3,38,8,89,231,214,74,33,134,182,86,4259,12,0,1249,1349
06037575402,359500,1609,1884,102,64,56,15,921,25,26,103,16,218,116,2003,676,3728,0.3923,69,1139,783.0,4127.0,7,1205,2864,3750,3361,3688,422,1139,20,43,24,27,0,8,8,18,58,0,18,0,42,162,280,72,140,149,116,50,3750,155,63,1139,1205
06037575801,791700,1504,2325,20,72,85,59,745,9,10,0,0,25,109,1169,549,2241,0.458,55,770,147.0,2737.0,0,815,1478,2241,1883,2186,145,770,0,16,13,2,3,0,15,20,38,6,2,0,24,136,139,40,81,47,42,28,2241,25,0,770,815
