tract_split_base,year,lacity,spa,sd,cd,ca_ssd,ca_sad,us_cd,demogsurvct,shelthmisct,demogsurveyany,sheltercountany,streetcountany,totstreetsingadult,totstreetfamhh,totstreetfammem,totsafeparksingadult,totsafeparkfamhh,totsafeparkfammem,totcars,totvans,totcampers,tottents,totmss,totcarpeople,totvanpeople,totcamperpeople,tottentpeople,totmsspeople,famcarhh,famvanhh,famcamperhh,famtenthh,fammsshh,famcarpeople,famvanpeople,famcamperpeople,famtentpeople,fammsspeople,indcarpeople,indvanpeople,indcamperpeople,indtentpeople,indmsspeople,totesadultsingadult,totesadultfamhh,totesadultfammem,totesyouthsingyouth,totesyouthfamhh,totesyouthfammem,totesyouthunaccyouth,totthadultsingadult,totthadultfamhh,totthadultfammem,totthyouthsingyouth,totthyouthfamhh,totthyouthfammem,totthyouthunaccyouth,totshadultsingadult,totshadultfamhh,totshadultfammem,totshyouthsingyouth,totshyouthfamhh,totshyouthfammem,totshyouthunaccyouth,totunsheltpeople,totespeople,totthpeople,totshpeople,totsheltpeople,totpeople,GEOID
109300,2022,1,2,3,12,18,39,29,0,0,0,0,1,0,0,0,0,0,0,3,0,5,0,1,4.424,0.0,7.278,0.0,1.685,0.14,0.0,0.095,0.0,0.004,0.456,0.0,0.387,0.0,0.011,3.969,0.0,6.891,0.0,1.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.388,0,0,0,0,13.388,06037109300
109400,2022,1,2,3,7,18,39,29,0,0,0,0,1,0,0,0,0,0,0,1,7,5,0,0,1.475,10.431,7.278,0.0,0.0,0.047,0.128,0.095,0.0,0.0,0.152,0.398,0.387,0.0,0.0,1.323,10.033,6.891,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.184,0,0,0,0,19.184,06037109400
109500,2022,1,2,3,7,18,39,29,3,0,1,0,1,12,0,0,0,0,0,1,2,12,0,1,1.475,2.98,17.468,0.0,1.685,0.047,0.037,0.227,0.0,0.004,0.152,0.114,0.929,0.0,0.011,1.323,2.866,16.538,0.0,1.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.608,0,0,0,0,35.608,06037109500
109601,2022,1,2,3,7,18,39,29,2,0,1,0,2,10,0,0,0,0,0,2,3,11,1,0,2.95,4.47,16.012,1.259,0.0,0.094,0.05499999999999999,0.208,0.002,0.0,0.304,0.171,0.852,0.007,0.0,2.646,4.299,15.16,1.252,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.691,0,0,0,0,34.691,06037109601
109603,2022,1,2,3,7,18,39,29,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0.0,0.0,1.456,0.0,1.685,0.0,0.0,0.019,0.0,0.004,0.0,0.0,0.077,0.0,0.011,0.0,0.0,1.378,0.0,1.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.141,0,0,0,0,5.141,06037109603
109604,2022,1,2,3,7,18,39,29,0,0,0,0,1,3,0,0,0,0,0,3,0,0,2,0,4.424,0.0,0.0,2.517,0.0,0.14,0.0,0.0,0.004,0.0,0.456,0.0,0.0,0.013,0.0,3.969,0.0,0.0,2.504,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.942,0,0,0,0,9.942,06037109604
109700,2022,1,2,3,12,18,38,29,1,0,1,0,1,0,0,0,0,0,0,0,0,3,0,1,0.0,0.0,4.367,0.0,1.685,0.0,0.0,0.057,0.0,0.004,0.0,0.0,0.232,0.0,0.011,0.0,0.0,4.135,0.0,1.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.052,0,0,0,0,6.052,06037109700
109800,2022,1,2,3,12,18,46,29,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,1.456,1.259,0.0,0.0,0.0,0.019,0.002,0.0,0.0,0.0,0.077,0.007,0.0,0.0,0.0,1.378,1.252,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.714,0,0,0,0,2.714,06037109800
111100,2022,1,2,5,12,18,38,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037111100
111201,2022,1,2,5,12,18,38,30,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0.0,2.98,0.0,2.517,0.0,0.0,0.037,0.0,0.004,0.0,0.0,0.114,0.0,0.013,0.0,0.0,2.866,0.0,2.504,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.498,0,0,0,0,5.498,06037111201
111202,2022,1,2,5,12,18,38,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037111202
111204,2022,1,2,5,12,27,38,30,1,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.456,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,1.378,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.456,0,0,0,0,2.456,06037111204
111205,2022,1,2,5,12,27,45,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037111205
111206,2022,1,2,5,12,27,38,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037111206
111301,2022,1,2,5,12,18,38,30,1,0,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.456,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,1.378,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.456,0,0,0,0,3.456,06037111301
111302,2022,1,2,5,12,18,45,30,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,5.035,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,5.008,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.035,0,0,0,0,7.035,06037111302
111400,2022,1,2,5,12,18,38,29,7,0,2,0,2,10,0,0,0,0,0,8,2,4,13,2,11.798,2.98,5.823,16.363,3.37,0.374,0.037,0.076,0.025,0.008,1.215,0.114,0.309,0.08499999999999999,0.022,10.583,2.866,5.513,16.277,3.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.334,0,0,0,0,50.334,06037111400
113101,2022,1,2,5,12,27,38,30,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,1,0.0,1.49,1.456,0.0,1.685,0.0,0.018,0.019,0.0,0.004,0.0,0.057,0.077,0.0,0.011,0.0,1.433,1.378,0.0,1.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.631,0,0,0,0,6.631,06037113101
113102,2022,1,2,5,12,27,38,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037113102
113211,2022,1,2,5,12,27,38,30,0,0,0,0,2,0,0,0,0,0,0,0,2,9,0,0,0.0,2.98,13.101,0.0,0.0,0.0,0.037,0.171,0.0,0.0,0.0,0.114,0.697,0.0,0.0,0.0,2.866,12.404,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.081000000000003,0,0,0,0,16.081000000000003,06037113211
113212,2022,1,2,5,12,27,38,30,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,3.37,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,3.348,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37,29,0,0,29,35.37,06037113212
113213,2022,1,2,5,12,27,45,30,11,0,1,0,1,5,0,0,0,0,0,4,0,2,4,0,5.899,0.0,2.911,5.035,0.0,0.187,0.0,0.038,0.008,0.0,0.608,0.0,0.155,0.026,0.0,5.292,0.0,2.756,5.008,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.845,0,0,0,0,18.845,06037113213
113231,2022,1,2,5,12,27,45,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037113231
113232,2022,1,2,5,12,27,45,30,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,2.911,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.155,0.0,0.0,0.0,0.0,2.756,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.911,0,0,0,0,2.911,06037113232
113233,2022,1,2,5,3,27,45,30,0,0,0,0,1,7,0,0,0,0,0,1,1,5,2,1,1.475,1.49,7.278,2.517,1.685,0.047,0.018,0.095,0.004,0.004,0.152,0.057,0.387,0.013,0.011,1.323,1.433,6.891,2.504,1.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.446,0,0,0,0,21.446,06037113233
113234,2022,1,2,3,3,27,45,30,1,0,1,0,1,2,0,0,0,0,0,10,2,7,0,0,14.748,2.98,10.189,0.0,0.0,0.468,0.037,0.133,0.0,0.0,1.519,0.114,0.542,0.0,0.0,13.229,2.866,9.647,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.917,0,0,0,0,29.917,06037113234
113235,2022,2,2,5,0,27,45,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037113235
113237,2022,1,2,5,12,27,45,30,46,0,1,0,2,140,0,0,0,0,0,18,6,40,29,1,26.546,8.940999999999999,58.225,36.502,1.685,0.842,0.11,0.758,0.056,0.004,2.734,0.34199999999999997,3.098,0.191,0.011,23.812,8.599,55.127,36.311,1.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.90000000000003,0,0,0,0,271.90000000000003,06037113237
113301,2022,1,2,5,12,27,45,30,0,0,0,0,3,4,0,0,0,0,0,0,0,3,0,1,0.0,0.0,4.367,0.0,1.685,0.0,0.0,0.057,0.0,0.004,0.0,0.0,0.232,0.0,0.011,0.0,0.0,4.135,0.0,1.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.052,0,0,0,0,10.052,06037113301
113303,2022,1,2,5,12,27,45,30,8,0,1,0,1,9,0,0,0,0,0,9,1,35,9,11,13.273,1.49,50.947,11.328,18.537,0.421,0.018,0.663,0.017,0.042,1.367,0.057,2.711,0.059,0.125,11.906,1.433,48.236,11.269,18.413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.58,0,0,0,0,104.58,06037113303
113321,2022,1,2,5,12,27,45,30,6,0,1,0,1,33,0,0,0,0,0,7,8,21,22,20,10.323,11.921,30.568,27.691,33.704,0.328,0.147,0.398,0.042,0.075,1.063,0.455,1.627,0.145,0.226,9.26,11.466,28.942,27.547,33.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.21,0,0,0,0,147.21,06037113321
113322,2022,1,2,5,12,27,45,30,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0.0,2.98,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.114,0.0,0.0,0.0,0.0,2.866,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98,0,0,0,0,2.98,06037113322
113401,2022,1,2,3,12,27,45,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8,0,0,8,8.0,06037113401
113421,2022,1,2,3,3,27,45,30,31,0,2,0,3,5,0,0,0,0,0,0,4,24,8,8,0.0,5.96,34.935,10.068999999999999,13.482000000000001,0.0,0.074,0.455,0.016,0.03,0.0,0.228,1.8579999999999999,0.053000000000000005,0.091,0.0,5.732,33.07599999999999,10.017,13.391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.447,0,0,0,0,69.447,06037113421
113422,2022,1,2,3,3,27,45,30,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.259,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,1.252,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.259,0,0,0,0,4.259,06037113422
115101,2022,1,2,3,12,18,45,30,0,0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1.475,1.49,0.0,0.0,0.0,0.047,0.018,0.0,0.0,0.0,0.152,0.057,0.0,0.0,0.0,1.323,1.433,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.965,0,0,0,0,5.965,06037115101
115103,2022,1,2,5,12,18,45,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037115103
115104,2022,1,2,3,12,18,45,30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.456,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,1.378,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.456,0,0,0,0,1.456,06037115104
115201,2022,1,2,3,12,27,45,30,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0.0,0.0,5.823,0.0,0.0,0.0,0.0,0.076,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,5.513,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.823,0,0,0,0,5.823,06037115201
115202,2022,1,2,3,12,27,45,30,4,5,2,1,1,3,0,0,0,0,0,1,5,6,0,0,1.475,7.451,8.734,0.0,0.0,0.047,0.092,0.114,0.0,0.0,0.152,0.285,0.465,0.0,0.0,1.323,7.166,8.269,0.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.659,5,0,0,5,25.659,06037115202
115301,2022,1,2,3,12,27,45,30,0,0,0,0,2,1,0,0,0,0,0,1,0,2,0,1,1.475,0.0,2.911,0.0,1.685,0.047,0.0,0.038,0.0,0.004,0.152,0.0,0.155,0.0,0.011,1.323,0.0,2.756,0.0,1.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.071,0,0,0,0,7.071,06037115301
115302,2022,1,2,3,12,27,45,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037115302
115401,2022,1,2,3,12,18,45,30,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1.475,1.49,0.0,0.0,0.0,0.047,0.018,0.0,0.0,0.0,0.152,0.057,0.0,0.0,0.0,1.323,1.433,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.965,0,0,0,0,2.965,06037115401
115403,2022,1,2,3,12,18,45,30,0,0,0,0,1,2,0,0,0,0,0,5,0,9,2,3,7.374,0.0,13.101,2.517,5.056,0.234,0.0,0.171,0.004,0.011,0.759,0.0,0.697,0.013,0.034,6.614,0.0,12.404,2.504,5.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.047,0,0,0,0,30.047,06037115403
115404,2022,1,2,3,12,27,45,30,3,0,1,0,1,1,0,0,16,0,0,0,1,4,0,0,0.0,1.49,5.823,0.0,0.0,0.0,0.018,0.076,0.0,0.0,0.0,0.057,0.31,0.0,0.0,0.0,1.433,5.513,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.313,0,0,0,0,24.313,06037115404
117101,2022,1,2,3,7,18,46,29,0,0,0,0,1,0,0,0,0,0,0,3,0,3,0,0,4.424,0.0,4.367,0.0,0.0,0.14,0.0,0.057,0.0,0.0,0.456,0.0,0.232,0.0,0.0,3.969,0.0,4.135,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.791,0,0,0,0,8.791,06037117101
117102,2022,1,2,3,7,18,46,29,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0.0,0.0,7.278,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.387,0.0,0.0,0.0,0.0,6.891,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.278,0,0,0,0,7.278,06037117102
117201,2022,1,2,3,7,18,46,29,0,0,0,0,1,11,0,0,0,0,0,1,3,3,1,9,1.475,4.471,4.367,1.259,15.167,0.047,0.055,0.057,0.002,0.034,0.152,0.171,0.232,0.007,0.102,1.323,4.3,4.135,1.252,15.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.738,0,0,0,0,37.738,06037117201
117202,2022,1,2,3,12,18,46,29,4,0,1,0,1,17,0,0,0,0,0,2,2,1,1,0,2.95,2.98,1.456,1.259,0.0,0.094,0.037,0.019,0.002,0.0,0.304,0.114,0.077,0.007,0.0,2.646,2.866,1.378,1.252,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.644,0,0,0,0,25.644,06037117202
117301,2022,1,2,3,12,18,46,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.456,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,1.378,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.456,0,0,0,0,1.456,06037117301
117302,2022,1,2,3,12,18,45,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037117302
117303,2022,1,2,3,12,18,46,29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.456,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,1.378,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.456,0,0,0,0,1.456,06037117303
117404,2022,1,2,3,12,18,46,29,2,0,1,0,2,6,0,0,0,0,0,5,3,3,2,2,7.3740000000000006,4.471,4.367,2.517,3.37,0.234,0.055,0.056999999999999995,0.004,0.008,0.76,0.171,0.23199999999999998,0.013,0.023,6.615,4.3,4.1339999999999995,2.504,3.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.098999999999997,0,0,0,0,28.098999999999997,06037117404
117405,2022,1,2,3,7,18,46,29,6,0,1,0,1,6,0,0,22,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,8.426,0.0,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.057,0.0,0.0,0.0,0.0,8.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.426,0,0,0,0,36.426,06037117405
117407,2022,1,2,3,6,18,46,29,0,0,0,0,1,3,0,0,0,0,0,1,0,0,7,7,1.475,0.0,0.0,8.811,11.796,0.047,0.0,0.0,0.013,0.026,0.152,0.0,0.0,0.046,0.079,1.323,0.0,0.0,8.765,11.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.082,0,0,0,0,25.082,06037117407
117408,2022,1,2,3,6,18,46,29,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,5.056,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,5.022,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.056,29,0,0,29,34.056,06037117408
117510,2022,1,2,3,7,18,46,29,0,50,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.0,1.49,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.057,0.0,0.0,0.0,0.0,1.433,0.0,0.0,0.0,0,0,0,0,0,0,0,5,0,0,33,0,0,0,0,0,0,0,0,0,0,1.49,0,38,0,38,39.49,06037117510
117520,2022,1,2,3,6,18,46,29,5,0,1,0,1,0,0,0,0,0,0,1,0,0,8,5,1.475,0.0,0.0,10.069,8.426,0.047,0.0,0.0,0.015,0.019,0.152,0.0,0.0,0.053,0.057,1.323,0.0,0.0,10.017,8.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.97,0,0,0,0,19.97,06037117520
117530,2022,1,2,3,6,18,46,29,0,0,0,0,2,12,0,0,0,0,0,2,6,0,0,0,2.95,8.941,0.0,0.0,0.0,0.094,0.10999999999999999,0.0,0.0,0.0,0.304,0.342,0.0,0.0,0.0,2.646,8.599,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.891,0,0,0,0,23.891,06037117530
119001,2022,1,2,3,6,18,39,29,0,0,0,0,1,11,0,0,0,0,0,0,0,1,0,5,0.0,0.0,1.456,0.0,8.426,0.0,0.0,0.019,0.0,0.019,0.0,0.0,0.077,0.0,0.057,0.0,0.0,1.378,0.0,8.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.882,0,0,0,0,20.882,06037119001
119002,2022,1,2,3,6,18,39,29,0,0,0,0,2,11,0,0,0,0,0,1,1,9,0,7,1.475,1.49,13.100999999999999,0.0,11.796,0.047,0.018,0.17099999999999999,0.0,0.027,0.152,0.057,0.697,0.0,0.08,1.323,1.433,12.403,0.0,11.716999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.862,0,0,0,0,38.862,06037119002
119201,2022,1,2,3,6,18,39,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037119201
119202,2022,1,2,3,6,18,39,29,0,15,0,1,2,14,0,0,0,0,0,2,0,5,0,5,2.95,0.0,7.279,0.0,8.426,0.094,0.0,0.095,0.0,0.019,0.304,0.0,0.387,0.0,0.057,2.646,0.0,6.891,0.0,8.370000000000001,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.653,12,0,0,12,44.653000000000006,06037119202
119310,2022,1,2,3,6,18,46,29,0,0,0,0,2,1,0,0,0,0,0,0,0,5,0,0,0.0,0.0,7.279,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.387,0.0,0.0,0.0,0.0,6.891,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.279,0,0,0,0,8.279,06037119310
119320,2022,1,2,3,6,18,46,29,0,0,0,0,1,4,0,0,0,0,0,0,0,0,3,2,0.0,0.0,0.0,3.776,3.37,0.0,0.0,0.0,0.006,0.008,0.0,0.0,0.0,0.02,0.023,0.0,0.0,0.0,3.756,3.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.146,0,0,0,0,11.146,06037119320
119340,2022,1,2,3,6,18,46,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.685,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,1.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.685,0,0,0,0,1.685,06037119340
119341,2022,1,2,3,6,18,46,29,0,0,0,0,1,2,0,0,0,0,0,4,1,0,1,4,5.899,1.49,0.0,1.259,6.741,0.187,0.018,0.0,0.002,0.015,0.608,0.057,0.0,0.007,0.045,5.292,1.433,0.0,1.252,6.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.389,0,0,0,0,17.389,06037119341
119342,2022,1,2,3,6,18,46,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,06037119342
