GEOID,median_home_value,median_gross_rent,median_owner_costs_mortgage,B25070_004E,B25070_005E,B25070_006E,B25070_007E,B25070_001E,B25091_005E,B25091_006E,B25091_007E,B25091_008E,B25091_001E,B23025_005E,B23025_003E,B17001_002E,B17001_001E,gini,B19057_002E,B19057_001E,B25022_002E,B25022_001E,B25034_002E,B25034_001E,B03003_003E,B03003_001E,B07001_017E,B07001_001E,B11001_003E,B11001_001E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_027E,B01001_028E,B01001_029E,B01001_030E,B01001_001E,B25014_003E,B25014_004E,B25014_001E,n_total_units,pct_rent_30_34,pct_rent_35_39,pct_rent_40_49,pct_rent_50plus,pct_owner_cost_30_34,pct_owner_cost_35_39,pct_owner_cost_40_49,pct_owner_cost_50plus,unemployment_rate,poverty_rate,public_assistance_rate,hud_rate,oldhouses_rate,hispanic_rate,imigration_rate,1phouseholds_rate,n_age_65plus,n_age_under18,over65_rate,under18_rate,n_overcrowded_units,overcrowded_rate,area_km2,housing_density,geometry,tract,year,city,lacity,community_name,spa,sd,cd,ca_ssd,ca_sad,us_cd,demogsurvct,shelthmisct,sheltercountany,streetcountany,totstreetsingadult,totstreetfamhh,totstreetfammem,totsafeparksingadult,totsafeparkfamhh,totsafeparkfammem,totcars,totvans,totcampers,tottents,totencamp,totcarpeople,totvanpeople,totcamperpeople,tottentpeople,totencamppeople,famcarhh,famvanhh,famcamperhh,famtenthh,famencamphh,famcarpeople,famvanpeople,famcamperpeople,famtentpeople,famencamppeople,indcarpeople,indvanpeople,indcamperpeople,indtentpeople,indencamppeople,totesadultsingadult,totesadultfamhh,totesadultfammem,totesyouthsingyouth,totesyouthfamhh,totesyouthfammem,totesyouthunaccyouth,totthadultsingadult,totthadultfamhh,totthadultfammem,totthyouthsingyouth,totthyouthfamhh,totthyouthfammem,totthyouthunaccyouth,totshadultsingadult,totshadultfamhh,totshadultfammem,totshyouthsingyouth,totshyouthfamhh,totshyouthfammem,totshyouthunaccyouth,totunsheltpeople,totespeople,totthpeople,totshpeople,totsheltpeople,totpeople,tract_split_base,demogsurveyany,totmss,totmsspeople,fammsshh,fammsspeople,indmsspeople,n_ArtsRecreation,n_Education,n_Hospitals,n_MunicipalServices,n_PhysicalFeatures,n_PublicSafety,n_Transportation,n_Pantry,n_Parking,total_vehicle,total_unsheltered,non_vehicle_unsheltered,lon,lat
06037102107,698600.0,1357.0,2777.0,0,8,0,0,302,76,110,103,81,930,289,2093,492,3968,0.4153,82,1232,6005.0,7648.0,67,1240,962,4082,3720,4031,598,1232,46,59,156,39,28,21,59,40,91,28,40,71,25,86,104,2,80,80,154,89,4082,679,217,1232,1240,0.0,2.6490066225165565,0.0,0.0,8.172043010752688,11.827956989247312,11.0752688172043,8.709677419354838,13.807931199235545,12.399193548387096,6.6558441558441555,78.51725941422593,5.403225806451613,23.56687898089172,92.28479285537088,48.538961038961034,678.0,620.0,16.609505144536993,15.188633023027927,896.0,72.72727272727273,,,,102107,2020,Los Angeles,1.0,Shadow Hills,2.0,5.0,7.0,25.0,39.0,28.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,1.0,0.0,3.215,3.705,11.934,1.591,0.0,0.126,0.086,0.258,0.013,0.0,0.435,0.329,0.931,0.043,0.0,2.779,3.376,11.003,1.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.444,0.0,0.0,0.0,0.0,22.444,,,,,,,,6.0,14.0,0.0,1.0,21.0,2.0,1.0,0.0,2.0,10.0,11.0,1.0,,
06037103101,596200.0,2538.0,2264.0,3,6,0,25,136,127,149,28,12,794,107,1457,107,2484,0.3908,4,930,4571.0,5296.0,5,986,581,2484,2300,2401,540,930,30,46,39,38,23,0,18,25,33,55,30,6,166,72,25,33,77,19,25,46,2484,543,248,930,986,2.2058823529411766,4.411764705882353,0.0,18.38235294117647,15.994962216624685,18.765743073047858,3.5264483627204033,1.5113350125944585,7.343857240905971,4.30756843800322,0.43010752688172044,86.31042296072508,0.5070993914807302,23.389694041867955,95.79341940857977,58.06451612903226,343.0,463.0,13.808373590982287,18.63929146537842,791.0,85.05376344086022,,,,103101,2020,Los Angeles,1.0,Sunland,2.0,5.0,7.0,25.0,39.0,28.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.607,0.0,3.978,0.0,0.0,0.063,0.0,0.086,0.0,0.0,0.218,0.0,0.31,0.0,0.0,1.39,0.0,3.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.585,0.0,0.0,0.0,0.0,5.585,,,,,,,,6.0,9.0,0.0,1.0,10.0,2.0,1.0,1.0,0.0,3.0,3.0,0.0,,
06037103102,503200.0,1375.0,1740.0,38,8,8,140,426,162,73,60,206,1238,254,2616,354,4716,0.4349,26,1664,6588.0,8234.0,11,1737,1292,4716,4221,4707,853,1664,96,35,39,33,46,55,74,105,79,175,50,32,93,93,109,117,38,90,121,33,4716,816,361,1664,1737,8.92018779342723,1.8779342723004695,1.8779342723004695,32.863849765258216,13.08562197092084,5.896607431340872,4.846526655896607,16.63974151857835,9.709480122324159,7.506361323155216,1.5625,80.00971581248481,0.6332757628094415,27.3960983884648,89.67495219885278,51.262019230769226,819.0,694.0,17.36641221374046,14.715860899067007,1177.0,70.73317307692307,,,,103102,2020,Los Angeles,1.0,Tujunga/Sunland,2.0,5.0,7.0,25.0,39.0,28.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.705,5.967,0.0,0.0,0.0,0.086,0.129,0.0,0.0,0.0,0.329,0.465,0.0,0.0,0.0,3.376,5.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.672,0.0,0.0,0.0,0.0,9.672,,,,,,,,4.0,9.0,0.0,1.0,12.0,2.0,0.0,1.0,0.0,5.0,5.0,0.0,,
06037103201,510300.0,1204.0,2512.0,185,49,134,0,877,53,86,84,132,680,108,2171,555,3844,0.4331,0,1557,3472.0,6768.0,0,1642,1038,3961,3689,3910,611,1557,129,37,97,10,133,38,38,61,127,79,20,61,111,51,131,35,103,97,103,44,3961,356,293,1557,1642,21.094640820980615,5.587229190421892,15.279361459521096,0.0,7.794117647058823,12.647058823529411,12.352941176470589,19.411764705882355,4.974666052510364,14.43808532778356,0.0,51.30023640661938,0.0,26.205503660691743,94.34782608695652,39.24213230571612,830.0,675.0,20.954304468568544,17.041151224438273,649.0,41.682723185613355,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7.0,0.0,1.0,9.0,2.0,0.0,1.0,0.0,,,,,
06037103202,722200.0,,2806.0,0,0,0,10,59,141,50,51,39,638,39,1184,33,2564,0.3931,0,697,4616.0,4912.0,10,728,833,2569,2242,2569,447,697,351,88,57,0,51,0,37,36,22,30,28,12,92,10,32,20,50,86,137,40,2569,419,190,697,728,0.0,0.0,0.0,16.94915254237288,22.10031347962382,7.836990595611286,7.993730407523511,6.112852664576803,3.2939189189189184,1.2870514820592824,0.0,93.97394136807817,1.3736263736263736,32.42506811989101,87.27131179447257,64.13199426111909,712.0,467.0,27.715064227325808,18.178279486181392,609.0,87.37446197991392,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,10.0,0.0,1.0,20.0,3.0,1.0,2.0,0.0,,,,,
06037103300,744600.0,3320.0,2859.0,0,0,0,0,103,60,179,108,85,1156,110,1781,173,3722,0.4343,86,1259,7764.0,8278.0,0,1373,452,3726,3362,3671,719,1259,58,60,61,43,48,63,7,70,196,50,51,67,31,140,217,75,105,64,79,70,3726,834,292,1259,1373,0.0,0.0,0.0,0.0,5.190311418685121,15.484429065743946,9.342560553633218,7.352941176470589,6.176305446378439,4.648038688876948,6.830818109610802,93.79077071756463,0.0,12.130971551261407,91.5826750204304,57.10881652104845,774.0,781.0,20.77294685990338,20.96081588835212,1126.0,89.43606036536934,,,,103300,2020,Los Angeles,1.0,Shadow Hills,2.0,5.0,7.0,25.0,39.0,28.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.852,1.989,0.0,0.0,0.0,0.043,0.043,0.0,0.0,0.0,0.165,0.155,0.0,0.0,0.0,1.688,1.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.842,0.0,0.0,0.0,0.0,5.842,,,,,,,,3.0,8.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,,
06037103401,572200.0,1770.0,2292.0,31,14,41,0,228,108,129,86,87,789,115,1516,165,2596,0.3889,0,1017,4439.0,5386.0,0,1102,264,2596,2412,2550,416,1017,61,61,45,32,83,0,23,44,77,66,26,33,64,58,52,0,17,61,64,0,2596,647,142,1017,1102,13.596491228070176,6.140350877192982,17.982456140350877,0.0,13.688212927756654,16.34980988593156,10.899873257287707,11.02661596958175,7.585751978891821,6.3559322033898304,0.0,82.4173783884144,0.0,10.16949152542373,94.58823529411765,40.90462143559488,551.0,316.0,21.224961479198768,12.172573189522343,789.0,77.5811209439528,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,9.0,0.0,1.0,8.0,2.0,0.0,1.0,0.0,,,,,
06037103402,619100.0,1055.0,1725.0,10,0,13,28,224,66,111,159,131,1155,78,2120,239,3739,0.3678,30,1379,6777.0,7729.0,0,1524,803,3795,3628,3664,739,1379,3,83,58,77,31,12,90,119,56,67,14,10,151,97,33,0,87,214,61,9,3795,774,364,1379,1524,4.464285714285714,0.0,5.803571428571429,12.5,5.714285714285714,9.61038961038961,13.766233766233766,11.341991341991342,3.6792452830188678,6.3920834447713295,2.1754894851341553,87.6827532669168,0.0,21.15942028985507,99.0174672489083,53.589557650471356,620.0,652.0,16.337285902503293,17.180500658761527,1138.0,82.52356780275562,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,9.0,0.0,1.0,8.0,1.0,0.0,1.0,0.0,,,,,
06037104103,483400.0,2174.0,1967.0,14,12,10,0,158,153,93,53,11,701,99,1982,147,3885,0.3542,47,859,4629.0,5619.0,8,892,2636,3969,3744,3967,516,859,58,119,35,54,37,34,25,35,49,42,74,62,107,110,97,63,111,174,64,60,3969,405,234,859,892,8.860759493670885,7.59493670886076,6.329113924050633,0.0,21.82596291012839,13.266761768901569,7.560627674750357,1.5691868758915835,4.994954591321897,3.783783783783784,5.471478463329453,82.38120662039509,0.8968609865470852,66.41471403376165,94.37862364507184,60.06984866123399,624.0,786.0,15.721844293272866,19.80347694633409,639.0,74.38882421420257,,,,104103,2020,Los Angeles,1.0,Lake View Terrace,2.0,3.0,7.0,18.0,39.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.989,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.155,0.0,0.0,0.0,0.0,1.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.989,0.0,0.0,0.0,0.0,1.989,,,,,,,,6.0,14.0,0.0,1.0,8.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,,
06037104105,358500.0,961.0,1757.0,22,46,103,35,780,98,68,75,70,745,260,2626,1378,5711,0.5196,174,1525,3929.0,7636.0,0,1585,4716,5711,5085,5618,789,1525,161,49,44,11,25,8,39,131,59,93,46,146,127,195,210,160,181,125,273,168,5711,320,364,1525,1585,2.8205128205128207,5.897435897435897,13.205128205128206,4.487179487179487,13.154362416107382,9.12751677852349,10.06711409395973,9.395973154362416,9.900990099009901,24.128874102609,11.40983606557377,51.45364064955474,0.0,82.57748205218,90.5126379494482,51.73770491803279,812.0,1439.0,14.218175450884257,25.196988268254245,684.0,44.85245901639344,,,,104105,2020,Los Angeles,1.0,Lake View Terrace/Pacoima,2.0,3.0,7.0,18.0,39.0,29.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.607,0.0,0.0,1.591,0.0,0.063,0.0,0.0,0.013,0.0,0.218,0.0,0.0,0.043,0.0,1.39,0.0,0.0,1.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.198,0.0,0.0,0.0,0.0,3.198,,,,,,,,5.0,18.0,0.0,1.0,3.0,2.0,4.0,3.0,0.0,1.0,2.0,1.0,,
06037104108,429800.0,1390.0,1713.0,16,62,116,62,779,91,34,36,24,561,202,2860,1039,5551,0.4637,125,1340,3409.0,6234.0,26,1340,4838,5551,5277,5513,508,1340,48,23,83,15,58,20,38,85,35,53,39,40,164,162,250,104,184,278,168,87,5551,154,281,1340,1340,2.053915275994865,7.958921694480104,14.890885750962774,7.958921694480104,16.22103386809269,6.0606060606060606,6.417112299465241,4.27807486631016,7.062937062937063,18.717348225544946,9.328358208955224,54.68399101700353,1.9402985074626864,87.15546748333634,95.71920914202794,37.91044776119403,537.0,1397.0,9.673932624752297,25.16663664204648,435.0,32.46268656716418,,,,104108,2020,Los Angeles,1.0,Pacoima/Lake View Terrace,2.0,3.0,7.0,18.0,39.0,29.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.772,1.42,0.0,0.0,0.0,0.038,0.019,0.0,0.0,0.0,0.13,0.066,0.0,0.0,0.0,4.642,1.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.191,0.0,0.0,0.0,0.0,9.191,,,,,,,,6.0,13.0,0.0,1.0,9.0,2.0,4.0,3.0,0.0,0.0,4.0,4.0,,
06037104124,483900.0,1520.0,2190.0,12,7,26,44,270,88,96,72,69,1012,236,1840,349,3640,0.4474,12,1282,6197.0,7764.0,10,1406,1833,3843,3508,3803,604,1282,59,53,59,79,9,8,19,142,105,91,0,46,225,90,73,87,121,26,107,31,3843,659,327,1282,1406,4.444444444444445,2.5925925925925926,9.62962962962963,16.296296296296298,8.695652173913043,9.486166007905137,7.114624505928854,6.8181818181818175,12.82608695652174,9.58791208791209,0.93603744149766,79.81710458526533,0.7112375533428165,47.69711163153786,92.24296607941099,47.113884555382214,670.0,760.0,17.434296122820715,19.776216497527972,986.0,76.91107644305772,,,,104124,2020,Los Angeles/Unincorporated,1.0,Lake View Terrace/Kagel/Lopez Canyons,2.0,3.0,7.0,18.0,39.0,29.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.989,0.0,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.155,0.0,0.0,0.0,0.0,1.834,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.989,7.0,0.0,0.0,7.0,10.989,,,,,,,,7.0,12.0,0.0,1.0,18.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,,
06037104201,450200.0,1836.0,2140.0,25,23,0,4,239,29,55,107,48,683,92,2228,653,4660,0.405,59,922,4014.0,5139.0,0,922,4210,4718,4392,4675,460,922,19,69,108,61,27,0,24,46,93,59,41,53,142,225,162,75,136,104,95,112,4718,268,251,922,922,10.460251046025103,9.623430962343097,0.0,1.6736401673640167,4.24597364568082,8.052708638360176,15.666178623718888,7.027818448023426,4.129263913824058,14.012875536480687,6.399132321041215,78.10858143607706,0.0,89.23272573124204,93.94652406417111,49.891540130151846,600.0,1051.0,12.71725307333616,22.276388300127174,519.0,56.29067245119306,,,,104201,2020,Los Angeles,1.0,Pacoima,2.0,3.0,7.0,18.0,39.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.607,0.0,3.978,0.0,0.0,0.063,0.0,0.086,0.0,0.0,0.218,0.0,0.31,0.0,0.0,1.39,0.0,3.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.585,0.0,0.0,0.0,0.0,5.585,,,,,,,,6.0,25.0,0.0,5.0,3.0,2.0,1.0,4.0,2.0,3.0,3.0,0.0,,
06037104203,426100.0,1353.0,1932.0,17,33,44,21,584,77,95,33,19,571,145,2577,1597,5358,0.4739,67,1155,3713.0,6300.0,4,1155,4930,5420,5173,5368,690,1155,0,42,48,84,13,8,40,47,102,40,38,25,98,236,232,85,205,272,257,131,5420,160,325,1155,1155,2.910958904109589,5.650684931506849,7.534246575342466,3.595890410958904,13.485113835376533,16.637478108581437,5.779334500875657,3.327495621716287,5.626697710516105,29.805897723030984,5.800865800865801,58.93650793650793,0.3463203463203463,90.95940959409594,96.36736214605067,59.74025974025974,487.0,1516.0,8.985239852398525,27.970479704797047,485.0,41.99134199134199,,,,104203,2020,Los Angeles,1.0,Pacoima,2.0,3.0,7.0,18.0,39.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,9.644,5.557,0.0,0.0,0.0,0.377,0.13,0.0,0.0,0.0,1.306,0.494,0.0,0.0,0.0,8.338,5.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.201,0.0,0.0,0.0,0.0,15.201,,,,,,,,7.0,20.0,0.0,5.0,2.0,2.0,4.0,3.0,2.0,9.0,9.0,0.0,,
06037104204,406800.0,1125.0,1797.0,59,19,0,17,276,28,59,43,7,478,94,1623,500,3313,0.4412,29,754,2937.0,4254.0,0,773,2905,3684,3438,3651,411,754,31,20,26,10,36,30,27,32,16,65,15,71,99,53,74,179,155,71,165,68,3684,232,169,754,773,21.3768115942029,6.884057971014493,0.0,6.159420289855073,5.857740585774058,12.343096234309623,8.99581589958159,1.4644351464435146,5.791743684534812,15.092061575611229,3.8461538461538463,69.04090267983075,0.0,78.85450597176981,94.16598192276089,54.50928381962865,379.0,864.0,10.28773072747014,23.452768729641694,401.0,53.183023872679044,,,,104204,2020,Los Angeles,1.0,Lake View Terrace/Pacoima,2.0,3.0,7.0,18.0,39.0,29.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9.945,0.0,0.0,0.0,0.0,0.215,0.0,0.0,0.0,0.0,0.776,0.0,0.0,0.0,0.0,9.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.945,0.0,0.0,0.0,0.0,9.945,,,,,,,,6.0,18.0,0.0,1.0,8.0,3.0,2.0,3.0,0.0,5.0,5.0,0.0,,
06037104310,443000.0,2481.0,1801.0,8,33,52,27,222,37,29,64,5,710,140,2500,503,4926,0.4521,36,932,4441.0,5773.0,0,956,4669,4961,4794,4884,557,932,88,59,42,0,0,22,99,67,53,41,18,5,108,123,242,93,214,232,252,166,4961,290,273,932,956,3.6036036036036037,14.864864864864865,23.423423423423422,12.162162162162163,5.211267605633803,4.084507042253521,9.014084507042254,0.7042253521126761,5.6000000000000005,10.211124644742183,3.862660944206009,76.92707431144984,0.0,94.11408990122959,98.15724815724816,59.76394849785408,494.0,1430.0,9.95766982463213,28.824833702882486,563.0,60.407725321888414,,,,104310,2020,Los Angeles,1.0,Pacoima,2.0,3.0,7.0,18.0,39.0,29.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,9.0,0.0,33.0,1.607,7.409,17.901,0.0,46.855,0.063,0.173,0.387,0.0,0.627,0.218,0.659,1.397,0.0,2.183,1.39,6.752,16.505,0.0,44.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.774,0.0,0.0,0.0,0.0,83.774,,,,,,,,9.0,33.0,0.0,5.0,3.0,2.0,3.0,4.0,2.0,14.0,47.0,33.0,,
06037104321,468000.0,893.0,2175.0,36,57,34,59,674,12,47,34,0,309,63,1430,541,3128,0.5001,0,983,1862.0,4108.0,0,1039,2870,3128,2965,3073,338,983,14,24,49,8,23,12,281,27,101,12,93,11,44,166,64,52,45,28,153,40,3128,49,205,983,1039,5.341246290801187,8.456973293768547,5.044510385756676,8.753709198813056,3.8834951456310676,15.210355987055015,11.003236245954692,0.0,4.405594405594406,17.29539641943734,0.0,45.326192794547225,0.0,91.75191815856778,96.48551903677188,34.38453713123092,655.0,592.0,20.93989769820972,18.925831202046037,254.0,25.839267548321466,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,23.0,0.0,3.0,2.0,2.0,3.0,4.0,2.0,,,,,
06037104322,456300.0,1157.0,2179.0,57,53,0,19,206,0,47,32,19,263,8,1048,92,2005,0.3185,42,469,1350.0,2027.0,0,469,1848,2005,1895,1959,294,469,78,0,0,0,0,0,10,84,63,8,0,8,70,65,34,99,90,99,16,32,2005,55,104,469,469,27.669902912621357,25.728155339805824,0.0,9.223300970873787,0.0,17.870722433460077,12.167300380228136,7.224334600760455,0.7633587786259541,4.58852867830424,8.955223880597014,66.60088801184015,0.0,92.16957605985037,96.7330270546197,62.68656716417911,251.0,505.0,12.518703241895263,25.187032418952622,159.0,33.90191897654584,,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,28.0,0.0,6.0,2.0,3.0,3.0,5.0,2.0,,,,,
06037104401,441600.0,1325.0,1656.0,19,24,15,11,247,55,47,20,15,385,60,1455,757,3134,0.3945,28,632,2166.0,3209.0,0,666,3021,3134,2995,3075,369,632,29,21,92,16,0,0,60,24,74,16,1,17,51,117,131,121,118,157,133,49,3134,94,165,632,666,7.6923076923076925,9.7165991902834,6.0728744939271255,4.4534412955465585,14.285714285714285,12.207792207792208,5.194805194805195,3.896103896103896,4.123711340206185,24.154435226547545,4.430379746835443,67.49766282330944,0.0,96.3943841735801,97.39837398373984,58.38607594936709,350.0,877.0,11.167836630504148,27.983407785577537,259.0,40.98101265822785,,,,104401,2020,Los Angeles,1.0,Pacoima,2.0,3.0,7.0,18.0,39.0,29.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.705,5.967,0.0,0.0,0.0,0.086,0.129,0.0,0.0,0.0,0.329,0.465,0.0,0.0,0.0,3.376,5.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.672,0.0,0.0,0.0,0.0,13.672,,,,,,,,7.0,28.0,0.0,5.0,2.0,2.0,2.0,4.0,2.0,5.0,5.0,0.0,,
06037104403,437700.0,1563.0,1386.0,7,26,32,51,195,33,53,50,28,381,127,1456,357,2686,0.3475,20,576,1977.0,2881.0,0,668,2595,2723,2588,2697,305,576,59,35,0,21,0,15,36,50,102,22,54,62,88,94,89,25,78,60,99,52,2723,104,175,576,668,3.5897435897435894,13.333333333333334,16.41025641025641,26.153846153846157,8.661417322834646,13.910761154855644,13.123359580052494,7.349081364829396,8.722527472527473,13.291139240506327,3.4722222222222223,68.62200624783061,0.0,95.29930224017627,95.95847237671487,52.951388888888886,456.0,585.0,16.746235769372017,21.483657730444364,279.0,48.4375,,,,104403,2020,Los Angeles,1.0,Pacoima,2.0,3.0,7.0,18.0,39.0,29.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.607,0.0,3.978,1.591,1.42,0.063,0.0,0.086,0.013,0.019,0.218,0.0,0.31,0.043,0.066,1.39,0.0,3.668,1.547,1.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.596,0.0,0.0,0.0,0.0,9.596,,,,,,,,4.0,23.0,0.0,3.0,5.0,4.0,2.0,3.0,2.0,3.0,5.0,2.0,,
06037104404,471900.0,1444.0,1863.0,5,42,20,38,429,56,34,17,25,332,128,1678,960,3562,0.389,50,761,1878.0,3706.0,0,776,3428,3592,3435,3576,384,761,55,33,33,21,0,7,41,27,52,73,24,8,114,85,212,128,61,153,122,124,3592,128,103,761,776,1.1655011655011656,9.79020979020979,4.662004662004662,8.857808857808857,16.867469879518072,10.240963855421686,5.120481927710843,7.530120481927711,7.628128724672228,26.951151038742278,6.57030223390276,50.67458175930922,0.0,95.43429844097996,96.05704697986577,50.45992115637319,374.0,999.0,10.412026726057906,27.811804008908688,231.0,30.35479632063075,,,,104404,2020,Los Angeles,1.0,Pacoima,2.0,3.0,7.0,18.0,39.0,29.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,5.967,1.591,0.0,0.0,0.0,0.129,0.013,0.0,0.0,0.0,0.465,0.043,0.0,0.0,0.0,5.502,1.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.558,0.0,0.0,0.0,0.0,8.558,,,,,,,,7.0,20.0,0.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,1.0,,
